"Country","Variant","Year","value","Year_low","Year_high","Year_mid"
"Libya","Medium variant","2060-2065",465.234,2060,2065,2062.5
"Morocco","Medium variant","2060-2065",2584.307,2060,2065,2062.5
"Sudan","Medium variant","2060-2065",10071.463,2060,2065,2062.5
"Tunisia","Medium variant","2060-2065",714.031,2060,2065,2062.5
"Western Sahara","Medium variant","2060-2065",66.4,2060,2065,2062.5
"Armenia","Medium variant","2060-2065",124.024,2060,2065,2062.5
"Azerbaijan","Medium variant","2060-2065",530.494,2060,2065,2062.5
"Bahrain","Medium variant","2060-2065",95.995,2060,2065,2062.5
"Cyprus","Medium variant","2060-2065",53.079,2060,2065,2062.5
"Georgia","Medium variant","2060-2065",169.822,2060,2065,2062.5
"Iraq","Medium variant","2060-2065",7327.401,2060,2065,2062.5
"Israel","Medium variant","2060-2065",1016.146,2060,2065,2062.5
"Jordan","Medium variant","2060-2065",815.8,2060,2065,2062.5
"Kuwait","Medium variant","2060-2065",302.115,2060,2065,2062.5
"Lebanon","Medium variant","2060-2065",322.633,2060,2065,2062.5
"Oman","Medium variant","2060-2065",348.556,2060,2065,2062.5
"Qatar","Medium variant","2060-2065",136.749,2060,2065,2062.5
"Saudi Arabia","Medium variant","2060-2065",2139.355,2060,2065,2062.5
"State of Palestine","Medium variant","2060-2065",789.929,2060,2065,2062.5
"Syrian Arab Republic","Medium variant","2060-2065",2065.75,2060,2065,2062.5
"Turkey","Medium variant","2060-2065",4750.267,2060,2065,2062.5
"United Arab Emirates","Medium variant","2060-2065",570.89,2060,2065,2062.5
"Yemen","Medium variant","2060-2065",3697.84,2060,2065,2062.5
"Kazakhstan","Medium variant","2060-2065",1678.066,2060,2065,2062.5
"Kyrgyzstan","Medium variant","2060-2065",725.184,2060,2065,2062.5
"Tajikistan","Medium variant","2060-2065",1803.287,2060,2065,2062.5
"Turkmenistan","Medium variant","2060-2065",561.547,2060,2065,2062.5
"Uzbekistan","Medium variant","2060-2065",2652.068,2060,2065,2062.5
"Afghanistan","Medium variant","2060-2065",5205.02,2060,2065,2062.5
"Bangladesh","Medium variant","2060-2065",8834.247,2060,2065,2062.5
"Bhutan","Medium variant","2060-2065",36.024,2060,2065,2062.5
"India","Medium variant","2060-2065",89112.111,2060,2065,2062.5
"Iran (Islamic Republic of)","Medium variant","2060-2065",5578.731,2060,2065,2062.5
"Maldives","Medium variant","2060-2065",22.548,2060,2065,2062.5
"Nepal","Medium variant","2060-2065",1415.504,2060,2065,2062.5
"Pakistan","Medium variant","2060-2065",28135.181,2060,2065,2062.5
"Sri Lanka","Medium variant","2060-2065",1071.064,2060,2065,2062.5
"China","Medium variant","2060-2065",58270.633,2060,2065,2062.5
"China, Hong Kong SAR","Medium variant","2060-2065",360.706,2060,2065,2062.5
"China, Macao SAR","Medium variant","2060-2065",37.615,2060,2065,2062.5
"China, Taiwan Province of China","Medium variant","2060-2065",808.086,2060,2065,2062.5
"Dem. People's Republic of Korea","Medium variant","2060-2065",1317.829,2060,2065,2062.5
"Japan","Medium variant","2060-2065",3456.087,2060,2065,2062.5
"Mongolia","Medium variant","2060-2065",333.717,2060,2065,2062.5
"Republic of Korea","Medium variant","2060-2065",1318.766,2060,2065,2062.5
"Brunei Darussalam","Medium variant","2060-2065",20.963,2060,2065,2062.5
"Cambodia","Medium variant","2060-2065",1424.097,2060,2065,2062.5
"Indonesia","Medium variant","2060-2065",19353.99,2060,2065,2062.5
"Lao People's Democratic Republic","Medium variant","2060-2065",561.479,2060,2065,2062.5
"Malaysia","Medium variant","2060-2065",2114.784,2060,2065,2062.5
"Myanmar","Medium variant","2060-2065",3605.348,2060,2065,2062.5
"Philippines","Medium variant","2060-2065",9255.047,2060,2065,2062.5
"Singapore","Medium variant","2060-2065",210.145,2060,2065,2062.5
"Thailand","Medium variant","2060-2065",2308.922,2060,2065,2062.5
"Timor-Leste","Medium variant","2060-2065",170.91,2060,2065,2062.5
"Viet Nam","Medium variant","2060-2065",5771.314,2060,2065,2062.5
"Antigua and Barbuda","Medium variant","2060-2065",5.727,2060,2065,2062.5
"Aruba","Medium variant","2060-2065",5.887,2060,2065,2062.5
"Bahamas","Medium variant","2060-2065",23.929,2060,2065,2062.5
"Barbados","Medium variant","2060-2065",11.994,2060,2065,2062.5
"Cuba","Medium variant","2060-2065",356.707,2060,2065,2062.5
"Curaçao","Medium variant","2060-2065",8.12,2060,2065,2062.5
"Dominican Republic","Medium variant","2060-2065",689.092,2060,2065,2062.5
"Grenada","Medium variant","2060-2065",5.482,2060,2065,2062.5
"Guadeloupe","Medium variant","2060-2065",20.053,2060,2065,2062.5
"Haiti","Medium variant","2060-2065",1043.459,2060,2065,2062.5
"Jamaica","Medium variant","2060-2065",134.063,2060,2065,2062.5
"Martinique","Medium variant","2060-2065",14.429,2060,2065,2062.5
"Puerto Rico","Medium variant","2060-2065",68.118,2060,2065,2062.5
"Saint Lucia","Medium variant","2060-2065",6.392,2060,2065,2062.5
"Saint Vincent and the Grenadines","Medium variant","2060-2065",4.856,2060,2065,2062.5
"Trinidad and Tobago","Medium variant","2060-2065",56.674,2060,2065,2062.5
"United States Virgin Islands","Medium variant","2060-2065",3.218,2060,2065,2062.5
"Belize","Medium variant","2060-2065",33.993,2060,2065,2062.5
"Costa Rica","Medium variant","2060-2065",240.942,2060,2065,2062.5
"El Salvador","Medium variant","2060-2065",324.9,2060,2065,2062.5
"Guatemala","Medium variant","2060-2065",1872.582,2060,2065,2062.5
"Honduras","Medium variant","2060-2065",817.741,2060,2065,2062.5
"Mexico","Medium variant","2060-2065",8003.397,2060,2065,2062.5
"Nicaragua","Medium variant","2060-2065",480.878,2060,2065,2062.5
"Panama","Medium variant","2060-2065",360.705,2060,2065,2062.5
"Argentina","Medium variant","2060-2065",3254.66,2060,2065,2062.5
"Bolivia (Plurinational State of)","Medium variant","2060-2065",1075.456,2060,2065,2062.5
"Brazil","Medium variant","2060-2065",9529.785,2060,2065,2062.5
"Chile","Medium variant","2060-2065",850.634,2060,2065,2062.5
"Colombia","Medium variant","2060-2065",2420.588,2060,2065,2062.5
"Ecuador","Medium variant","2060-2065",1379.269,2060,2065,2062.5
"French Guiana","Medium variant","2060-2065",52.813,2060,2065,2062.5
"Guyana","Medium variant","2060-2065",45.472,2060,2065,2062.5
"Paraguay","Medium variant","2060-2065",556.078,2060,2065,2062.5
"Peru","Medium variant","2060-2065",2170.13,2060,2065,2062.5
"Suriname","Medium variant","2060-2065",40.428,2060,2065,2062.5
"Uruguay","Medium variant","2060-2065",179.239,2060,2065,2062.5
"Venezuela (Bolivarian Republic of)","Medium variant","2060-2065",2094.593,2060,2065,2062.5
"Australia","Medium variant","2060-2065",1831.319,2060,2065,2062.5
"New Zealand","Medium variant","2060-2065",285.237,2060,2065,2062.5
"Fiji","Medium variant","2060-2065",76.006,2060,2065,2062.5
"New Caledonia","Medium variant","2060-2065",18.161,2060,2065,2062.5
"Papua New Guinea","Medium variant","2060-2065",1424.079,2060,2065,2062.5
"Solomon Islands","Medium variant","2060-2065",167.247,2060,2065,2062.5
"Vanuatu","Medium variant","2060-2065",65.473,2060,2065,2062.5
"Guam","Medium variant","2060-2065",10.553,2060,2065,2062.5
"Kiribati","Medium variant","2060-2065",16.96,2060,2065,2062.5
"Micronesia (Fed. States of)","Medium variant","2060-2065",9.934,2060,2065,2062.5
"French Polynesia","Medium variant","2060-2065",14.231,2060,2065,2062.5
"Samoa","Medium variant","2060-2065",24.554,2060,2065,2062.5
"Tonga","Medium variant","2060-2065",12,2060,2065,2062.5
"Belarus","Medium variant","2060-2065",401.895,2060,2065,2062.5
"Bulgaria","Medium variant","2060-2065",213.586,2060,2065,2062.5
"Czechia","Medium variant","2060-2065",492.311,2060,2065,2062.5
"Hungary","Medium variant","2060-2065",364.102,2060,2065,2062.5
"Poland","Medium variant","2060-2065",1208.42,2060,2065,2062.5
"Republic of Moldova","Medium variant","2060-2065",115.693,2060,2065,2062.5
"Romania","Medium variant","2060-2065",676.724,2060,2065,2062.5
"Russian Federation","Medium variant","2060-2065",6921.309,2060,2065,2062.5
"Slovakia","Medium variant","2060-2065",204.814,2060,2065,2062.5
"Ukraine","Medium variant","2060-2065",1369.323,2060,2065,2062.5
"Channel Islands","Medium variant","2060-2065",9.4,2060,2065,2062.5
"Denmark","Medium variant","2060-2065",339.809,2060,2065,2062.5
"Estonia","Medium variant","2060-2065",46.56,2060,2065,2062.5
"Finland","Medium variant","2060-2065",228.809,2060,2065,2062.5
"Iceland","Medium variant","2060-2065",17.058,2060,2065,2062.5
"Ireland","Medium variant","2060-2065",258.493,2060,2065,2062.5
"Latvia","Medium variant","2060-2065",62.704,2060,2065,2062.5
"Lithuania","Medium variant","2060-2065",86.792,2060,2065,2062.5
"Norway","Medium variant","2060-2065",348.919,2060,2065,2062.5
"Sweden","Medium variant","2060-2065",610.524,2060,2065,2062.5
"United Kingdom","Medium variant","2060-2065",3714.099,2060,2065,2062.5
"Albania","Medium variant","2060-2065",71.359,2060,2065,2062.5
"Bosnia and Herzegovina","Medium variant","2060-2065",83.678,2060,2065,2062.5
"Croatia","Medium variant","2060-2065",115.991,2060,2065,2062.5
"Greece","Medium variant","2060-2065",287.866,2060,2065,2062.5
"Italy","Medium variant","2060-2065",1762.534,2060,2065,2062.5
"Malta","Medium variant","2060-2065",17.607,2060,2065,2062.5
"Montenegro","Medium variant","2060-2065",26.36,2060,2065,2062.5
"North Macedonia","Medium variant","2060-2065",70.096,2060,2065,2062.5
"Portugal","Medium variant","2060-2065",326.225,2060,2065,2062.5
"Serbia","Medium variant","2060-2065",250.821,2060,2065,2062.5
"Slovenia","Medium variant","2060-2065",80.731,2060,2065,2062.5
"Spain","Medium variant","2060-2065",1509.843,2060,2065,2062.5
"Austria","Medium variant","2060-2065",411.837,2060,2065,2062.5
"Belgium","Medium variant","2060-2065",595.352,2060,2065,2062.5
"France","Medium variant","2060-2065",3307.204,2060,2065,2062.5
"Germany","Medium variant","2060-2065",3584.382,2060,2065,2062.5
"Luxembourg","Medium variant","2060-2065",40.23,2060,2065,2062.5
"Netherlands","Medium variant","2060-2065",787.639,2060,2065,2062.5
"Switzerland","Medium variant","2060-2065",471.355,2060,2065,2062.5
"Canada","Medium variant","2060-2065",2303.723,2060,2065,2062.5
"United States of America","Medium variant","2060-2065",21330.411,2060,2065,2062.5
"Burundi","Medium variant","2065-2070",3737.668,2065,2070,2067.5
"Comoros","Medium variant","2065-2070",165.975,2065,2070,2067.5
"Djibouti","Medium variant","2065-2070",77.625,2065,2070,2067.5
"Eritrea","Medium variant","2065-2070",644.004,2065,2070,2067.5
"Ethiopia","Medium variant","2065-2070",19301.383,2065,2070,2067.5
"Kenya","Medium variant","2065-2070",8417.308,2065,2070,2067.5
"Madagascar","Medium variant","2065-2070",6954.805,2065,2070,2067.5
"Malawi","Medium variant","2065-2070",4650.555,2065,2070,2067.5
"Mauritius","Medium variant","2065-2070",43.709,2065,2070,2067.5
"Mayotte","Medium variant","2065-2070",44.64,2065,2070,2067.5
"Mozambique","Medium variant","2065-2070",8971.76,2065,2070,2067.5
"Réunion","Medium variant","2065-2070",49.186,2065,2070,2067.5
"Rwanda","Medium variant","2065-2070",2175.377,2065,2070,2067.5
"Seychelles","Medium variant","2065-2070",5.615,2065,2070,2067.5
"Somalia","Medium variant","2065-2070",6114.36,2065,2070,2067.5
"South Sudan","Medium variant","2065-2070",2492.119,2065,2070,2067.5
"Uganda","Medium variant","2065-2070",9573.396,2065,2070,2067.5
"United Republic of Tanzania","Medium variant","2065-2070",20810.754,2065,2070,2067.5
"Zambia","Medium variant","2065-2070",5984.6,2065,2070,2067.5
"Zimbabwe","Medium variant","2065-2070",2205.97,2065,2070,2067.5
"Angola","Medium variant","2065-2070",14248.573,2065,2070,2067.5
"Cameroon","Medium variant","2065-2070",6809.387,2065,2070,2067.5
"Central African Republic","Medium variant","2065-2070",931.562,2065,2070,2067.5
"Chad","Medium variant","2065-2070",5004.95,2065,2070,2067.5
"Congo","Medium variant","2065-2070",1554.725,2065,2070,2067.5
"Democratic Republic of the Congo","Medium variant","2065-2070",27947.001,2065,2070,2067.5
"Equatorial Guinea","Medium variant","2065-2070",322.264,2065,2070,2067.5
"Gabon","Medium variant","2065-2070",406.949,2065,2070,2067.5
"Sao Tome and Principe","Medium variant","2065-2070",50.529,2065,2070,2067.5
"Botswana","Medium variant","2065-2070",257.641,2065,2070,2067.5
"Eswatini","Medium variant","2065-2070",143.118,2065,2070,2067.5
"Lesotho","Medium variant","2065-2070",212.028,2065,2070,2067.5
"Namibia","Medium variant","2065-2070",368.903,2065,2070,2067.5
"South Africa","Medium variant","2065-2070",5037.174,2065,2070,2067.5
"Benin","Medium variant","2065-2070",3592.656,2065,2070,2067.5
"Burkina Faso","Medium variant","2065-2070",6184.847,2065,2070,2067.5
"Cabo Verde","Medium variant","2065-2070",34.11,2065,2070,2067.5
"Côte d'Ivoire","Medium variant","2065-2070",7615.966,2065,2070,2067.5
"Gambia","Medium variant","2065-2070",606.492,2065,2070,2067.5
"Ghana","Medium variant","2065-2070",5672.99,2065,2070,2067.5
"Guinea","Medium variant","2065-2070",3377.526,2065,2070,2067.5
"Guinea-Bissau","Medium variant","2065-2070",436.878,2065,2070,2067.5
"Liberia","Medium variant","2065-2070",1150.135,2065,2070,2067.5
"Mali","Medium variant","2065-2070",6386.898,2065,2070,2067.5
"Mauritania","Medium variant","2065-2070",1257.245,2065,2070,2067.5
"Niger","Medium variant","2065-2070",12627.82,2065,2070,2067.5
"Nigeria","Medium variant","2065-2070",58428.958,2065,2070,2067.5
"Senegal","Medium variant","2065-2070",4505.83,2065,2070,2067.5
"Sierra Leone","Medium variant","2065-2070",1258.529,2065,2070,2067.5
"Togo","Medium variant","2065-2070",2036.367,2065,2070,2067.5
"Algeria","Medium variant","2065-2070",3945.409,2065,2070,2067.5
"Egypt","Medium variant","2065-2070",14648.76,2065,2070,2067.5
"Libya","Medium variant","2065-2070",454.447,2065,2070,2067.5
"Morocco","Medium variant","2065-2070",2503.961,2065,2070,2067.5
"Sudan","Medium variant","2065-2070",10302.642,2065,2070,2067.5
"Tunisia","Medium variant","2065-2070",697.422,2065,2070,2067.5
"Western Sahara","Medium variant","2065-2070",67.095,2065,2070,2067.5
"Armenia","Medium variant","2065-2070",121.923,2065,2070,2067.5
"Azerbaijan","Medium variant","2065-2070",519.62,2065,2070,2067.5
"Bahrain","Medium variant","2065-2070",94.326,2065,2070,2067.5
"Cyprus","Medium variant","2065-2070",54.021,2065,2070,2067.5
"Georgia","Medium variant","2065-2070",164.561,2065,2070,2067.5
"Iraq","Medium variant","2065-2070",7333.876,2065,2070,2067.5
"Israel","Medium variant","2065-2070",1022.956,2065,2070,2067.5
"Jordan","Medium variant","2065-2070",793.129,2065,2070,2067.5
"Kuwait","Medium variant","2065-2070",315.444,2065,2070,2067.5
"Lebanon","Medium variant","2065-2070",304.327,2065,2070,2067.5
"Oman","Medium variant","2065-2070",334.781,2065,2070,2067.5
"Qatar","Medium variant","2065-2070",138.103,2065,2070,2067.5
"Saudi Arabia","Medium variant","2065-2070",2072.899,2065,2070,2067.5
"State of Palestine","Medium variant","2065-2070",777.709,2065,2070,2067.5
"Syrian Arab Republic","Medium variant","2065-2070",2002.519,2065,2070,2067.5
"Turkey","Medium variant","2065-2070",4583.809,2065,2070,2067.5
"United Arab Emirates","Medium variant","2065-2070",579.529,2065,2070,2067.5
"Yemen","Medium variant","2065-2070",3529.411,2065,2070,2067.5
"Kazakhstan","Medium variant","2065-2070",1682.339,2065,2070,2067.5
"Kyrgyzstan","Medium variant","2065-2070",722.212,2065,2070,2067.5
"Tajikistan","Medium variant","2065-2070",1794.149,2065,2070,2067.5
"Turkmenistan","Medium variant","2065-2070",557.672,2065,2070,2067.5
"Uzbekistan","Medium variant","2065-2070",2596.14,2065,2070,2067.5
"Afghanistan","Medium variant","2065-2070",4985.193,2065,2070,2067.5
"Bangladesh","Medium variant","2065-2070",8411.193,2065,2070,2067.5
"Bhutan","Medium variant","2065-2070",33.414,2065,2070,2067.5
"India","Medium variant","2065-2070",85099.986,2065,2070,2067.5
"Iran (Islamic Republic of)","Medium variant","2065-2070",5376.582,2065,2070,2067.5
"Maldives","Medium variant","2065-2070",22.643,2065,2070,2067.5
"Nepal","Medium variant","2065-2070",1313.273,2065,2070,2067.5
"Pakistan","Medium variant","2065-2070",27479.695,2065,2070,2067.5
"Sri Lanka","Medium variant","2065-2070",1017.712,2065,2070,2067.5
"China","Medium variant","2065-2070",56778.471,2065,2070,2067.5
"China, Hong Kong SAR","Medium variant","2065-2070",343.928,2065,2070,2067.5
"China, Macao SAR","Medium variant","2065-2070",38.596,2065,2070,2067.5
"China, Taiwan Province of China","Medium variant","2065-2070",785.213,2065,2070,2067.5
"Dem. People's Republic of Korea","Medium variant","2065-2070",1248.166,2065,2070,2067.5
"Japan","Medium variant","2065-2070",3421.239,2065,2070,2067.5
"Mongolia","Medium variant","2065-2070",331.038,2065,2070,2067.5
"Republic of Korea","Medium variant","2065-2070",1317.238,2065,2070,2067.5
"Brunei Darussalam","Medium variant","2065-2070",20.27,2065,2070,2067.5
"Cambodia","Medium variant","2065-2070",1372.588,2065,2070,2067.5
"Indonesia","Medium variant","2065-2070",18813.667,2065,2070,2067.5
"Lao People's Democratic Republic","Medium variant","2065-2070",535.223,2065,2070,2067.5
"Malaysia","Medium variant","2065-2070",2030.845,2065,2070,2067.5
"Myanmar","Medium variant","2065-2070",3485.626,2065,2070,2067.5
"Philippines","Medium variant","2065-2070",8951.389,2065,2070,2067.5
"Singapore","Medium variant","2065-2070",204.334,2065,2070,2067.5
"Thailand","Medium variant","2065-2070",2238.018,2065,2070,2067.5
"Timor-Leste","Medium variant","2065-2070",163.104,2065,2070,2067.5
"Viet Nam","Medium variant","2065-2070",5570.104,2065,2070,2067.5
"Antigua and Barbuda","Medium variant","2065-2070",5.593,2065,2070,2067.5
"Aruba","Medium variant","2065-2070",5.718,2065,2070,2067.5
"Bahamas","Medium variant","2065-2070",23.748,2065,2070,2067.5
"Barbados","Medium variant","2065-2070",11.589,2065,2070,2067.5
"Cuba","Medium variant","2065-2070",343.252,2065,2070,2067.5
"Curaçao","Medium variant","2065-2070",8.066,2065,2070,2067.5
"Dominican Republic","Medium variant","2065-2070",657.152,2065,2070,2067.5
"Grenada","Medium variant","2065-2070",5.307,2065,2070,2067.5
"Guadeloupe","Medium variant","2065-2070",19.435,2065,2070,2067.5
"Haiti","Medium variant","2065-2070",1004.183,2065,2070,2067.5
"Jamaica","Medium variant","2065-2070",124.365,2065,2070,2067.5
"Martinique","Medium variant","2065-2070",13.895,2065,2070,2067.5
"Puerto Rico","Medium variant","2065-2070",65.272,2065,2070,2067.5
"Saint Lucia","Medium variant","2065-2070",6.112,2065,2070,2067.5
"Saint Vincent and the Grenadines","Medium variant","2065-2070",4.6,2065,2070,2067.5
"Trinidad and Tobago","Medium variant","2065-2070",55.38,2065,2070,2067.5
"United States Virgin Islands","Medium variant","2065-2070",2.955,2065,2070,2067.5
"Belize","Medium variant","2065-2070",33.096,2065,2070,2067.5
"Costa Rica","Medium variant","2065-2070",233.839,2065,2070,2067.5
"El Salvador","Medium variant","2065-2070",301.443,2065,2070,2067.5
"Guatemala","Medium variant","2065-2070",1816.19,2065,2070,2067.5
"Honduras","Medium variant","2065-2070",789.176,2065,2070,2067.5
"Mexico","Medium variant","2065-2070",7732.982,2065,2070,2067.5
"Nicaragua","Medium variant","2065-2070",463.016,2065,2070,2067.5
"Panama","Medium variant","2065-2070",352.845,2065,2070,2067.5
"Argentina","Medium variant","2065-2070",3180.182,2065,2070,2067.5
"Bolivia (Plurinational State of)","Medium variant","2065-2070",1043.145,2065,2070,2067.5
"Brazil","Medium variant","2065-2070",9157.894,2065,2070,2067.5
"Chile","Medium variant","2065-2070",830.716,2065,2070,2067.5
"Colombia","Medium variant","2065-2070",2329.155,2065,2070,2067.5
"Ecuador","Medium variant","2065-2070",1338.23,2065,2070,2067.5
"French Guiana","Medium variant","2065-2070",53.829,2065,2070,2067.5
"Guyana","Medium variant","2065-2070",41.936,2065,2070,2067.5
"Paraguay","Medium variant","2065-2070",534.142,2065,2070,2067.5
"Peru","Medium variant","2065-2070",2087.431,2065,2070,2067.5
"Suriname","Medium variant","2065-2070",38.839,2065,2070,2067.5
"Uruguay","Medium variant","2065-2070",173.46,2065,2070,2067.5
"Venezuela (Bolivarian Republic of)","Medium variant","2065-2070",2012.977,2065,2070,2067.5
"Australia","Medium variant","2065-2070",1858.396,2065,2070,2067.5
"New Zealand","Medium variant","2065-2070",283.747,2065,2070,2067.5
"Fiji","Medium variant","2065-2070",73.626,2065,2070,2067.5
"New Caledonia","Medium variant","2065-2070",18.062,2065,2070,2067.5
"Papua New Guinea","Medium variant","2065-2070",1423.265,2065,2070,2067.5
"Solomon Islands","Medium variant","2065-2070",171.396,2065,2070,2067.5
"Vanuatu","Medium variant","2065-2070",67.138,2065,2070,2067.5
"Guam","Medium variant","2065-2070",10.057,2065,2070,2067.5
"Kiribati","Medium variant","2065-2070",16.986,2065,2070,2067.5
"Micronesia (Fed. States of)","Medium variant","2065-2070",9.176,2065,2070,2067.5
"French Polynesia","Medium variant","2065-2070",13.75,2065,2070,2067.5
"Samoa","Medium variant","2065-2070",24.597,2065,2070,2067.5
"Tonga","Medium variant","2065-2070",11.726,2065,2070,2067.5
"Belarus","Medium variant","2065-2070",394.119,2065,2070,2067.5
"Bulgaria","Medium variant","2065-2070",205.987,2065,2070,2067.5
"Czechia","Medium variant","2065-2070",492.727,2065,2070,2067.5
"Hungary","Medium variant","2065-2070",354.847,2065,2070,2067.5
"Poland","Medium variant","2065-2070",1166.547,2065,2070,2067.5
"Republic of Moldova","Medium variant","2065-2070",110.699,2065,2070,2067.5
"Romania","Medium variant","2065-2070",660.013,2065,2070,2067.5
"Russian Federation","Medium variant","2065-2070",6883.575,2065,2070,2067.5
"Slovakia","Medium variant","2065-2070",197.494,2065,2070,2067.5
"Ukraine","Medium variant","2065-2070",1347.424,2065,2070,2067.5
"Channel Islands","Medium variant","2065-2070",9.481,2065,2070,2067.5
"Denmark","Medium variant","2065-2070",337.24,2065,2070,2067.5
"Estonia","Medium variant","2065-2070",44.691,2065,2070,2067.5
"Finland","Medium variant","2065-2070",231.961,2065,2070,2067.5
"Iceland","Medium variant","2065-2070",16.877,2065,2070,2067.5
"Ireland","Medium variant","2065-2070",261.803,2065,2070,2067.5
"Latvia","Medium variant","2065-2070",60.181,2065,2070,2067.5
"Lithuania","Medium variant","2065-2070",81.351,2065,2070,2067.5
"Norway","Medium variant","2065-2070",353.509,2065,2070,2067.5
"Sweden","Medium variant","2065-2070",613.251,2065,2070,2067.5
"United Kingdom","Medium variant","2065-2070",3719.011,2065,2070,2067.5
"Albania","Medium variant","2065-2070",64.599,2065,2070,2067.5
"Bosnia and Herzegovina","Medium variant","2065-2070",82.906,2065,2070,2067.5
"Croatia","Medium variant","2065-2070",112.059,2065,2070,2067.5
"Greece","Medium variant","2065-2070",291.64,2065,2070,2067.5
"Italy","Medium variant","2065-2070",1762.038,2065,2070,2067.5
"Malta","Medium variant","2065-2070",16.847,2065,2070,2067.5
"Montenegro","Medium variant","2065-2070",25.341,2065,2070,2067.5
"North Macedonia","Medium variant","2065-2070",66.432,2065,2070,2067.5
"Portugal","Medium variant","2065-2070",325.96,2065,2070,2067.5
"Serbia","Medium variant","2065-2070",238.919,2065,2070,2067.5
"Slovenia","Medium variant","2065-2070",80.633,2065,2070,2067.5
"Spain","Medium variant","2065-2070",1497.753,2065,2070,2067.5
"Austria","Medium variant","2065-2070",402.413,2065,2070,2067.5
"Belgium","Medium variant","2065-2070",597.303,2065,2070,2067.5
"France","Medium variant","2065-2070",3302.304,2065,2070,2067.5
"Germany","Medium variant","2065-2070",3515.574,2065,2070,2067.5
"Luxembourg","Medium variant","2065-2070",41.071,2065,2070,2067.5
"Netherlands","Medium variant","2065-2070",774.834,2065,2070,2067.5
"Switzerland","Medium variant","2065-2070",471.805,2065,2070,2067.5
"Canada","Medium variant","2065-2070",2354.293,2065,2070,2067.5
"United States of America","Medium variant","2065-2070",21422.128,2065,2070,2067.5
"Burundi","Medium variant","2070-2075",3839.911,2070,2075,2072.5
"Comoros","Medium variant","2070-2075",165.415,2070,2075,2072.5
"Djibouti","Medium variant","2070-2075",75.981,2070,2075,2072.5
"Eritrea","Medium variant","2070-2075",636.057,2070,2075,2072.5
"Ethiopia","Medium variant","2070-2075",18883.85,2070,2075,2072.5
"Kenya","Medium variant","2070-2075",8228.015,2070,2075,2072.5
"Madagascar","Medium variant","2070-2075",7079.034,2070,2075,2072.5
"Malawi","Medium variant","2070-2075",4644.167,2070,2075,2072.5
"Mauritius","Medium variant","2070-2075",41.777,2070,2075,2072.5
"Mayotte","Medium variant","2070-2075",43.973,2070,2075,2072.5
"Mozambique","Medium variant","2070-2075",9092.758,2070,2075,2072.5
"Réunion","Medium variant","2070-2075",47.163,2070,2075,2072.5
"Rwanda","Medium variant","2070-2075",2130.711,2070,2075,2072.5
"Seychelles","Medium variant","2070-2075",5.423,2070,2075,2072.5
"Somalia","Medium variant","2070-2075",6282.95,2070,2075,2072.5
"South Sudan","Medium variant","2070-2075",2494.134,2070,2075,2072.5
"Uganda","Medium variant","2070-2075",9421.775,2070,2075,2072.5
"United Republic of Tanzania","Medium variant","2070-2075",21600.744,2070,2075,2072.5
"Zambia","Medium variant","2070-2075",6176.863,2070,2075,2072.5
"Zimbabwe","Medium variant","2070-2075",2163.273,2070,2075,2072.5
"Angola","Medium variant","2070-2075",14951.941,2070,2075,2072.5
"Cameroon","Medium variant","2070-2075",6931.778,2070,2075,2072.5
"Central African Republic","Medium variant","2070-2075",910.107,2070,2075,2072.5
"Chad","Medium variant","2070-2075",5050.628,2070,2075,2072.5
"Congo","Medium variant","2070-2075",1609.615,2070,2075,2072.5
"Democratic Republic of the Congo","Medium variant","2070-2075",28101.392,2070,2075,2072.5
"Equatorial Guinea","Medium variant","2070-2075",322.51,2070,2075,2072.5
"Gabon","Medium variant","2070-2075",410.88,2070,2075,2072.5
"Sao Tome and Principe","Medium variant","2070-2075",51.387,2070,2075,2072.5
"Botswana","Medium variant","2070-2075",252.689,2070,2075,2072.5
"Eswatini","Medium variant","2070-2075",140.516,2070,2075,2072.5
"Lesotho","Medium variant","2070-2075",203.727,2070,2075,2072.5
"Namibia","Medium variant","2070-2075",365.96,2070,2075,2072.5
"South Africa","Medium variant","2070-2075",4940.46,2070,2075,2072.5
"Benin","Medium variant","2070-2075",3679.89,2070,2075,2072.5
"Burkina Faso","Medium variant","2070-2075",6287.666,2070,2075,2072.5
"Cabo Verde","Medium variant","2070-2075",32.866,2070,2075,2072.5
"Côte d'Ivoire","Medium variant","2070-2075",7809.965,2070,2075,2072.5
"Gambia","Medium variant","2070-2075",606.234,2070,2075,2072.5
"Ghana","Medium variant","2070-2075",5708.348,2070,2075,2072.5
"Guinea","Medium variant","2070-2075",3409.956,2070,2075,2072.5
"Guinea-Bissau","Medium variant","2070-2075",438.853,2070,2075,2072.5
"Liberia","Medium variant","2070-2075",1155.651,2070,2075,2072.5
"Mali","Medium variant","2070-2075",6403.265,2070,2075,2072.5
"Mauritania","Medium variant","2070-2075",1292.184,2070,2075,2072.5
"Niger","Medium variant","2070-2075",13053.468,2070,2075,2072.5
"Nigeria","Medium variant","2070-2075",59262.824,2070,2075,2072.5
"Senegal","Medium variant","2070-2075",4610.781,2070,2075,2072.5
"Sierra Leone","Medium variant","2070-2075",1225.58,2070,2075,2072.5
"Togo","Medium variant","2070-2075",2061.826,2070,2075,2072.5
"Algeria","Medium variant","2070-2075",3966.432,2070,2075,2072.5
