"Country","Variant","Year","value","Year_low","Year_high","Year_mid"
"Liberia","Medium variant","2080-2085",74.187,2080,2085,2082.5
"Mali","Medium variant","2080-2085",70.461,2080,2085,2082.5
"Mauritania","Medium variant","2080-2085",73.157,2080,2085,2082.5
"Niger","Medium variant","2080-2085",74.359,2080,2085,2082.5
"Nigeria","Medium variant","2080-2085",68.198,2080,2085,2082.5
"Senegal","Medium variant","2080-2085",78.855,2080,2085,2082.5
"Sierra Leone","Medium variant","2080-2085",69.115,2080,2085,2082.5
"Togo","Medium variant","2080-2085",72.106,2080,2085,2082.5
"Algeria","Medium variant","2080-2085",85.958,2080,2085,2082.5
"Egypt","Medium variant","2080-2085",81.147,2080,2085,2082.5
"Libya","Medium variant","2080-2085",82.075,2080,2085,2082.5
"Morocco","Medium variant","2080-2085",86.511,2080,2085,2082.5
"Sudan","Medium variant","2080-2085",75.499,2080,2085,2082.5
"Tunisia","Medium variant","2080-2085",85.984,2080,2085,2082.5
"Western Sahara","Medium variant","2080-2085",80.994,2080,2085,2082.5
"Armenia","Medium variant","2080-2085",83.467,2080,2085,2082.5
"Azerbaijan","Medium variant","2080-2085",80.671,2080,2085,2082.5
"Bahrain","Medium variant","2080-2085",84.99,2080,2085,2082.5
"Cyprus","Medium variant","2080-2085",88.8,2080,2085,2082.5
"Georgia","Medium variant","2080-2085",82.735,2080,2085,2082.5
"Iraq","Medium variant","2080-2085",78.565,2080,2085,2082.5
"Israel","Medium variant","2080-2085",90.43,2080,2085,2082.5
"Jordan","Medium variant","2080-2085",82.997,2080,2085,2082.5
"Kuwait","Medium variant","2080-2085",83.081,2080,2085,2082.5
"Lebanon","Medium variant","2080-2085",87.48,2080,2085,2082.5
"Oman","Medium variant","2080-2085",87.506,2080,2085,2082.5
"Qatar","Medium variant","2080-2085",88.224,2080,2085,2082.5
"Saudi Arabia","Medium variant","2080-2085",84.044,2080,2085,2082.5
"State of Palestine","Medium variant","2080-2085",83.123,2080,2085,2082.5
"Syrian Arab Republic","Medium variant","2080-2085",84.651,2080,2085,2082.5
"Turkey","Medium variant","2080-2085",87.788,2080,2085,2082.5
"United Arab Emirates","Medium variant","2080-2085",86.084,2080,2085,2082.5
"Yemen","Medium variant","2080-2085",74.058,2080,2085,2082.5
"Kazakhstan","Medium variant","2080-2085",82.347,2080,2085,2082.5
"Kyrgyzstan","Medium variant","2080-2085",80.426,2080,2085,2082.5
"Tajikistan","Medium variant","2080-2085",80.755,2080,2085,2082.5
"Turkmenistan","Medium variant","2080-2085",75.929,2080,2085,2082.5
"Uzbekistan","Medium variant","2080-2085",78.9,2080,2085,2082.5
"Afghanistan","Medium variant","2080-2085",76.187,2080,2085,2082.5
"Bangladesh","Medium variant","2080-2085",84.384,2080,2085,2082.5
"Bhutan","Medium variant","2080-2085",82.564,2080,2085,2082.5
"India","Medium variant","2080-2085",79.572,2080,2085,2082.5
"Iran (Islamic Republic of)","Medium variant","2080-2085",86.011,2080,2085,2082.5
"Maldives","Medium variant","2080-2085",89.17,2080,2085,2082.5
"Nepal","Medium variant","2080-2085",81.703,2080,2085,2082.5
"Pakistan","Medium variant","2080-2085",75.381,2080,2085,2082.5
"Sri Lanka","Medium variant","2080-2085",86.157,2080,2085,2082.5
"China","Medium variant","2080-2085",86.038,2080,2085,2082.5
"China, Hong Kong SAR","Medium variant","2080-2085",92.471,2080,2085,2082.5
"China, Macao SAR","Medium variant","2080-2085",91.876,2080,2085,2082.5
"China, Taiwan Province of China","Medium variant","2080-2085",88.71,2080,2085,2082.5
"Dem. People's Republic of Korea","Medium variant","2080-2085",82.582,2080,2085,2082.5
"Japan","Medium variant","2080-2085",91.843,2080,2085,2082.5
"Mongolia","Medium variant","2080-2085",80.583,2080,2085,2082.5
"Republic of Korea","Medium variant","2080-2085",90.836,2080,2085,2082.5
"Brunei Darussalam","Medium variant","2080-2085",84.159,2080,2085,2082.5
"Cambodia","Medium variant","2080-2085",79.533,2080,2085,2082.5
"Indonesia","Medium variant","2080-2085",81.613,2080,2085,2082.5
"Lao People's Democratic Republic","Medium variant","2080-2085",78.792,2080,2085,2082.5
"Malaysia","Medium variant","2080-2085",84.838,2080,2085,2082.5
"Myanmar","Medium variant","2080-2085",76.392,2080,2085,2082.5
"Philippines","Medium variant","2080-2085",79.86,2080,2085,2082.5
"Singapore","Medium variant","2080-2085",91.064,2080,2085,2082.5
"Thailand","Medium variant","2080-2085",86.453,2080,2085,2082.5
"Timor-Leste","Medium variant","2080-2085",78.752,2080,2085,2082.5
"Viet Nam","Medium variant","2080-2085",84.147,2080,2085,2082.5
"Antigua and Barbuda","Medium variant","2080-2085",84.911,2080,2085,2082.5
"Aruba","Medium variant","2080-2085",84.638,2080,2085,2082.5
"Bahamas","Medium variant","2080-2085",81.589,2080,2085,2082.5
"Barbados","Medium variant","2080-2085",86.975,2080,2085,2082.5
"Cuba","Medium variant","2080-2085",87.129,2080,2085,2082.5
"Curaçao","Medium variant","2080-2085",87.25,2080,2085,2082.5
"Dominican Republic","Medium variant","2080-2085",83.827,2080,2085,2082.5
"Grenada","Medium variant","2080-2085",80.561,2080,2085,2082.5
"Guadeloupe","Medium variant","2080-2085",90.119,2080,2085,2082.5
"Haiti","Medium variant","2080-2085",75.017,2080,2085,2082.5
"Jamaica","Medium variant","2080-2085",82.302,2080,2085,2082.5
"Martinique","Medium variant","2080-2085",90.56,2080,2085,2082.5
"Puerto Rico","Medium variant","2080-2085",87.981,2080,2085,2082.5
"Saint Lucia","Medium variant","2080-2085",84.312,2080,2085,2082.5
"Saint Vincent and the Grenadines","Medium variant","2080-2085",80.739,2080,2085,2082.5
"Trinidad and Tobago","Medium variant","2080-2085",81.806,2080,2085,2082.5
"United States Virgin Islands","Medium variant","2080-2085",88.789,2080,2085,2082.5
"Belize","Medium variant","2080-2085",83.646,2080,2085,2082.5
"Costa Rica","Medium variant","2080-2085",88.831,2080,2085,2082.5
"El Salvador","Medium variant","2080-2085",84.063,2080,2085,2082.5
"Guatemala","Medium variant","2080-2085",85.06,2080,2085,2082.5
"Honduras","Medium variant","2080-2085",84.842,2080,2085,2082.5
"Mexico","Medium variant","2080-2085",84.646,2080,2085,2082.5
"Nicaragua","Medium variant","2080-2085",85.111,2080,2085,2082.5
"Panama","Medium variant","2080-2085",87.326,2080,2085,2082.5
"Argentina","Medium variant","2080-2085",85.401,2080,2085,2082.5
"Bolivia (Plurinational State of)","Medium variant","2080-2085",82.341,2080,2085,2082.5
"Brazil","Medium variant","2080-2085",86.037,2080,2085,2082.5
"Chile","Medium variant","2080-2085",88.876,2080,2085,2082.5
"Colombia","Medium variant","2080-2085",86.46,2080,2085,2082.5
"Ecuador","Medium variant","2080-2085",86.82,2080,2085,2082.5
"French Guiana","Medium variant","2080-2085",88.723,2080,2085,2082.5
"Guyana","Medium variant","2080-2085",77.307,2080,2085,2082.5
"Paraguay","Medium variant","2080-2085",81.99,2080,2085,2082.5
"Peru","Medium variant","2080-2085",86.957,2080,2085,2082.5
"Suriname","Medium variant","2080-2085",80.195,2080,2085,2082.5
"Uruguay","Medium variant","2080-2085",86.309,2080,2085,2082.5
"Venezuela (Bolivarian Republic of)","Medium variant","2080-2085",81.605,2080,2085,2082.5
"Australia","Medium variant","2080-2085",90.886,2080,2085,2082.5
"New Zealand","Medium variant","2080-2085",89.904,2080,2085,2082.5
"Fiji","Medium variant","2080-2085",75.664,2080,2085,2082.5
"New Caledonia","Medium variant","2080-2085",86.754,2080,2085,2082.5
"Papua New Guinea","Medium variant","2080-2085",73.024,2080,2085,2082.5
"Solomon Islands","Medium variant","2080-2085",81.141,2080,2085,2082.5
"Vanuatu","Medium variant","2080-2085",78.511,2080,2085,2082.5
"Guam","Medium variant","2080-2085",88.726,2080,2085,2082.5
"Kiribati","Medium variant","2080-2085",79.223,2080,2085,2082.5
"Micronesia (Fed. States of)","Medium variant","2080-2085",74.4,2080,2085,2082.5
"French Polynesia","Medium variant","2080-2085",86.787,2080,2085,2082.5
"Samoa","Medium variant","2080-2085",81.804,2080,2085,2082.5
"Tonga","Medium variant","2080-2085",78.107,2080,2085,2082.5
"Belarus","Medium variant","2080-2085",83.307,2080,2085,2082.5
"Bulgaria","Medium variant","2080-2085",83.324,2080,2085,2082.5
"Czechia","Medium variant","2080-2085",87.375,2080,2085,2082.5
"Hungary","Medium variant","2080-2085",85.274,2080,2085,2082.5
"Poland","Medium variant","2080-2085",87.135,2080,2085,2082.5
"Republic of Moldova","Medium variant","2080-2085",80.321,2080,2085,2082.5
"Romania","Medium variant","2080-2085",84.677,2080,2085,2082.5
"Russian Federation","Medium variant","2080-2085",81.667,2080,2085,2082.5
"Slovakia","Medium variant","2080-2085",85.815,2080,2085,2082.5
"Ukraine","Medium variant","2080-2085",80.875,2080,2085,2082.5
"Channel Islands","Medium variant","2080-2085",90.486,2080,2085,2082.5
"Denmark","Medium variant","2080-2085",88.631,2080,2085,2082.5
"Estonia","Medium variant","2080-2085",86.667,2080,2085,2082.5
"Finland","Medium variant","2080-2085",89.573,2080,2085,2082.5
"Iceland","Medium variant","2080-2085",90.307,2080,2085,2082.5
"Ireland","Medium variant","2080-2085",89.962,2080,2085,2082.5
"Latvia","Medium variant","2080-2085",83.706,2080,2085,2082.5
"Lithuania","Medium variant","2080-2085",84.48,2080,2085,2082.5
"Norway","Medium variant","2080-2085",89.847,2080,2085,2082.5
"Sweden","Medium variant","2080-2085",90.225,2080,2085,2082.5
"United Kingdom","Medium variant","2080-2085",88.976,2080,2085,2082.5
"Albania","Medium variant","2080-2085",86.628,2080,2085,2082.5
"Bosnia and Herzegovina","Medium variant","2080-2085",86.038,2080,2085,2082.5
"Croatia","Medium variant","2080-2085",86.999,2080,2085,2082.5
"Greece","Medium variant","2080-2085",89.889,2080,2085,2082.5
"Italy","Medium variant","2080-2085",90.933,2080,2085,2082.5
"Malta","Medium variant","2080-2085",90.128,2080,2085,2082.5
"Montenegro","Medium variant","2080-2085",85.184,2080,2085,2082.5
"North Macedonia","Medium variant","2080-2085",84.231,2080,2085,2082.5
"Portugal","Medium variant","2080-2085",89.889,2080,2085,2082.5
"Serbia","Medium variant","2080-2085",84.568,2080,2085,2082.5
"Slovenia","Medium variant","2080-2085",89.119,2080,2085,2082.5
"Spain","Medium variant","2080-2085",90.922,2080,2085,2082.5
"Austria","Medium variant","2080-2085",89.395,2080,2085,2082.5
"Belgium","Medium variant","2080-2085",89.407,2080,2085,2082.5
"France","Medium variant","2080-2085",90.159,2080,2085,2082.5
"Germany","Medium variant","2080-2085",89.177,2080,2085,2082.5
"Luxembourg","Medium variant","2080-2085",90.005,2080,2085,2082.5
"Netherlands","Medium variant","2080-2085",89.688,2080,2085,2082.5
"Switzerland","Medium variant","2080-2085",91.107,2080,2085,2082.5
"Canada","Medium variant","2080-2085",89.996,2080,2085,2082.5
"United States of America","Medium variant","2080-2085",87.051,2080,2085,2082.5
"Burundi","Medium variant","2085-2090",75.502,2085,2090,2087.5
"Comoros","Medium variant","2085-2090",73.647,2085,2090,2087.5
"Djibouti","Medium variant","2085-2090",78.7,2085,2090,2087.5
"Eritrea","Medium variant","2085-2090",79.306,2085,2090,2087.5
"Ethiopia","Medium variant","2085-2090",80.114,2085,2090,2087.5
"Kenya","Medium variant","2085-2090",78.198,2085,2090,2087.5
"Madagascar","Medium variant","2085-2090",80.197,2085,2090,2087.5
"Malawi","Medium variant","2085-2090",79.582,2085,2090,2087.5
"Mauritius","Medium variant","2085-2090",84.782,2085,2090,2087.5
"Mayotte","Medium variant","2085-2090",89.143,2085,2090,2087.5
"Mozambique","Medium variant","2085-2090",76.274,2085,2090,2087.5
"Réunion","Medium variant","2085-2090",89.913,2085,2090,2087.5
"Rwanda","Medium variant","2085-2090",81.823,2085,2090,2087.5
"Seychelles","Medium variant","2085-2090",83.1,2085,2090,2087.5
"Somalia","Medium variant","2085-2090",70.139,2085,2090,2087.5
"South Sudan","Medium variant","2085-2090",69.589,2085,2090,2087.5
"Uganda","Medium variant","2085-2090",76.445,2085,2090,2087.5
"United Republic of Tanzania","Medium variant","2085-2090",78.051,2085,2090,2087.5
"Zambia","Medium variant","2085-2090",76.146,2085,2090,2087.5
"Zimbabwe","Medium variant","2085-2090",73.355,2085,2090,2087.5
"Angola","Medium variant","2085-2090",73.65,2085,2090,2087.5
"Cameroon","Medium variant","2085-2090",72.282,2085,2090,2087.5
"Central African Republic","Medium variant","2085-2090",67.214,2085,2090,2087.5
"Chad","Medium variant","2085-2090",68.181,2085,2090,2087.5
"Congo","Medium variant","2085-2090",73.97,2085,2090,2087.5
"Democratic Republic of the Congo","Medium variant","2085-2090",72.369,2085,2090,2087.5
"Equatorial Guinea","Medium variant","2085-2090",71.1,2085,2090,2087.5
"Gabon","Medium variant","2085-2090",75.704,2085,2090,2087.5
"Sao Tome and Principe","Medium variant","2085-2090",81.136,2085,2090,2087.5
"Botswana","Medium variant","2085-2090",78.269,2085,2090,2087.5
"Eswatini","Medium variant","2085-2090",72.674,2085,2090,2087.5
"Lesotho","Medium variant","2085-2090",70.946,2085,2090,2087.5
"Namibia","Medium variant","2085-2090",76.338,2085,2090,2087.5
"South Africa","Medium variant","2085-2090",74.741,2085,2090,2087.5
"Benin","Medium variant","2085-2090",73.046,2085,2090,2087.5
"Burkina Faso","Medium variant","2085-2090",75.578,2085,2090,2087.5
"Cabo Verde","Medium variant","2085-2090",83.612,2085,2090,2087.5
"Côte d'Ivoire","Medium variant","2085-2090",68.887,2085,2090,2087.5
"Gambia","Medium variant","2085-2090",73.739,2085,2090,2087.5
"Ghana","Medium variant","2085-2090",74.914,2085,2090,2087.5
"Guinea","Medium variant","2085-2090",73.245,2085,2090,2087.5
"Guinea-Bissau","Medium variant","2085-2090",71.125,2085,2090,2087.5
"Liberia","Medium variant","2085-2090",74.765,2085,2090,2087.5
"Mali","Medium variant","2085-2090",70.975,2085,2090,2087.5
"Mauritania","Medium variant","2085-2090",73.712,2085,2090,2087.5
"Niger","Medium variant","2085-2090",74.94,2085,2090,2087.5
"Nigeria","Medium variant","2085-2090",68.789,2085,2090,2087.5
"Senegal","Medium variant","2085-2090",79.58,2085,2090,2087.5
"Sierra Leone","Medium variant","2085-2090",69.701,2085,2090,2087.5
"Togo","Medium variant","2085-2090",72.718,2085,2090,2087.5
"Algeria","Medium variant","2085-2090",86.48,2085,2090,2087.5
"Egypt","Medium variant","2085-2090",81.853,2085,2090,2087.5
"Libya","Medium variant","2085-2090",82.768,2085,2090,2087.5
"Morocco","Medium variant","2085-2090",87.056,2085,2090,2087.5
"Sudan","Medium variant","2085-2090",76.186,2085,2090,2087.5
"Tunisia","Medium variant","2085-2090",86.483,2085,2090,2087.5
"Western Sahara","Medium variant","2085-2090",81.722,2085,2090,2087.5
"Armenia","Medium variant","2085-2090",84.058,2085,2090,2087.5
"Azerbaijan","Medium variant","2085-2090",81.368,2085,2090,2087.5
"Bahrain","Medium variant","2085-2090",85.467,2085,2090,2087.5
"Cyprus","Medium variant","2085-2090",89.325,2085,2090,2087.5
"Georgia","Medium variant","2085-2090",83.359,2085,2090,2087.5
"Iraq","Medium variant","2085-2090",79.209,2085,2090,2087.5
"Israel","Medium variant","2085-2090",90.986,2085,2090,2087.5
"Jordan","Medium variant","2085-2090",83.61,2085,2090,2087.5
"Kuwait","Medium variant","2085-2090",83.646,2085,2090,2087.5
"Lebanon","Medium variant","2085-2090",88.014,2085,2090,2087.5
"Oman","Medium variant","2085-2090",88.051,2085,2090,2087.5
"Qatar","Medium variant","2085-2090",88.76,2085,2090,2087.5
"Saudi Arabia","Medium variant","2085-2090",84.612,2085,2090,2087.5
"State of Palestine","Medium variant","2085-2090",83.753,2085,2090,2087.5
"Syrian Arab Republic","Medium variant","2085-2090",85.176,2085,2090,2087.5
"Turkey","Medium variant","2085-2090",88.352,2085,2090,2087.5
"United Arab Emirates","Medium variant","2085-2090",86.601,2085,2090,2087.5
"Yemen","Medium variant","2085-2090",74.642,2085,2090,2087.5
"Kazakhstan","Medium variant","2085-2090",82.989,2085,2090,2087.5
"Kyrgyzstan","Medium variant","2085-2090",81.143,2085,2090,2087.5
"Tajikistan","Medium variant","2085-2090",81.428,2085,2090,2087.5
"Turkmenistan","Medium variant","2085-2090",76.603,2085,2090,2087.5
"Uzbekistan","Medium variant","2085-2090",79.551,2085,2090,2087.5
"Afghanistan","Medium variant","2085-2090",76.877,2085,2090,2087.5
"Bangladesh","Medium variant","2085-2090",84.982,2085,2090,2087.5
"Bhutan","Medium variant","2085-2090",83.189,2085,2090,2087.5
"India","Medium variant","2085-2090",80.285,2085,2090,2087.5
"Iran (Islamic Republic of)","Medium variant","2085-2090",86.548,2085,2090,2087.5
"Maldives","Medium variant","2085-2090",89.739,2085,2090,2087.5
"Nepal","Medium variant","2085-2090",82.382,2085,2090,2087.5
"Pakistan","Medium variant","2085-2090",76.035,2085,2090,2087.5
"Sri Lanka","Medium variant","2085-2090",86.699,2085,2090,2087.5
"China","Medium variant","2085-2090",86.558,2085,2090,2087.5
"China, Hong Kong SAR","Medium variant","2085-2090",92.969,2085,2090,2087.5
"China, Macao SAR","Medium variant","2085-2090",92.428,2085,2090,2087.5
"China, Taiwan Province of China","Medium variant","2085-2090",89.263,2085,2090,2087.5
"Dem. People's Republic of Korea","Medium variant","2085-2090",83.284,2085,2090,2087.5
"Japan","Medium variant","2085-2090",92.402,2085,2090,2087.5
"Mongolia","Medium variant","2085-2090",81.359,2085,2090,2087.5
"Republic of Korea","Medium variant","2085-2090",91.408,2085,2090,2087.5
"Brunei Darussalam","Medium variant","2085-2090",84.723,2085,2090,2087.5
"Cambodia","Medium variant","2085-2090",80.219,2085,2090,2087.5
"Indonesia","Medium variant","2085-2090",82.337,2085,2090,2087.5
"Lao People's Democratic Republic","Medium variant","2085-2090",79.454,2085,2090,2087.5
"Malaysia","Medium variant","2085-2090",85.386,2085,2090,2087.5
"Myanmar","Medium variant","2085-2090",77.092,2085,2090,2087.5
"Philippines","Medium variant","2085-2090",80.585,2085,2090,2087.5
"Singapore","Medium variant","2085-2090",91.623,2085,2090,2087.5
"Thailand","Medium variant","2085-2090",87.004,2085,2090,2087.5
"Timor-Leste","Medium variant","2085-2090",79.424,2085,2090,2087.5
"Viet Nam","Medium variant","2085-2090",84.719,2085,2090,2087.5
"Antigua and Barbuda","Medium variant","2085-2090",85.437,2085,2090,2087.5
"Aruba","Medium variant","2085-2090",85.167,2085,2090,2087.5
"Bahamas","Medium variant","2085-2090",82.231,2085,2090,2087.5
"Barbados","Medium variant","2085-2090",87.48,2085,2090,2087.5
"Cuba","Medium variant","2085-2090",87.634,2085,2090,2087.5
"Curaçao","Medium variant","2085-2090",87.773,2085,2090,2087.5
"Dominican Republic","Medium variant","2085-2090",84.431,2085,2090,2087.5
"Grenada","Medium variant","2085-2090",81.226,2085,2090,2087.5
"Guadeloupe","Medium variant","2085-2090",90.646,2085,2090,2087.5
"Haiti","Medium variant","2085-2090",75.686,2085,2090,2087.5
"Jamaica","Medium variant","2085-2090",82.923,2085,2090,2087.5
"Martinique","Medium variant","2085-2090",91.09,2085,2090,2087.5
"Puerto Rico","Medium variant","2085-2090",88.503,2085,2090,2087.5
"Saint Lucia","Medium variant","2085-2090",84.856,2085,2090,2087.5
"Saint Vincent and the Grenadines","Medium variant","2085-2090",81.412,2085,2090,2087.5
"Trinidad and Tobago","Medium variant","2085-2090",82.477,2085,2090,2087.5
"United States Virgin Islands","Medium variant","2085-2090",89.314,2085,2090,2087.5
"Belize","Medium variant","2085-2090",84.25,2085,2090,2087.5
"Costa Rica","Medium variant","2085-2090",89.37,2085,2090,2087.5
"El Salvador","Medium variant","2085-2090",84.654,2085,2090,2087.5
"Guatemala","Medium variant","2085-2090",85.637,2085,2090,2087.5
"Honduras","Medium variant","2085-2090",85.405,2085,2090,2087.5
"Mexico","Medium variant","2085-2090",85.211,2085,2090,2087.5
"Nicaragua","Medium variant","2085-2090",85.698,2085,2090,2087.5
"Panama","Medium variant","2085-2090",87.864,2085,2090,2087.5
"Argentina","Medium variant","2085-2090",85.953,2085,2090,2087.5
"Bolivia (Plurinational State of)","Medium variant","2085-2090",83.005,2085,2090,2087.5
"Brazil","Medium variant","2085-2090",86.599,2085,2090,2087.5
"Chile","Medium variant","2085-2090",89.415,2085,2090,2087.5
"Colombia","Medium variant","2085-2090",86.998,2085,2090,2087.5
"Ecuador","Medium variant","2085-2090",87.371,2085,2090,2087.5
"French Guiana","Medium variant","2085-2090",89.27,2085,2090,2087.5
"Guyana","Medium variant","2085-2090",77.955,2085,2090,2087.5
"Paraguay","Medium variant","2085-2090",82.659,2085,2090,2087.5
"Peru","Medium variant","2085-2090",87.512,2085,2090,2087.5
"Suriname","Medium variant","2085-2090",80.899,2085,2090,2087.5
"Uruguay","Medium variant","2085-2090",86.854,2085,2090,2087.5
"Venezuela (Bolivarian Republic of)","Medium variant","2085-2090",82.278,2085,2090,2087.5
"Australia","Medium variant","2085-2090",91.46,2085,2090,2087.5
"New Zealand","Medium variant","2085-2090",90.464,2085,2090,2087.5
"Fiji","Medium variant","2085-2090",76.33,2085,2090,2087.5
"New Caledonia","Medium variant","2085-2090",87.291,2085,2090,2087.5
"Papua New Guinea","Medium variant","2085-2090",73.585,2085,2090,2087.5
"Solomon Islands","Medium variant","2085-2090",81.816,2085,2090,2087.5
"Vanuatu","Medium variant","2085-2090",79.171,2085,2090,2087.5
"Guam","Medium variant","2085-2090",89.284,2085,2090,2087.5
"Kiribati","Medium variant","2085-2090",79.998,2085,2090,2087.5
"Micronesia (Fed. States of)","Medium variant","2085-2090",74.972,2085,2090,2087.5
"French Polynesia","Medium variant","2085-2090",87.329,2085,2090,2087.5
"Samoa","Medium variant","2085-2090",82.49,2085,2090,2087.5
"Tonga","Medium variant","2085-2090",78.737,2085,2090,2087.5
"Belarus","Medium variant","2085-2090",83.857,2085,2090,2087.5
"Bulgaria","Medium variant","2085-2090",83.885,2085,2090,2087.5
"Czechia","Medium variant","2085-2090",87.902,2085,2090,2087.5
"Hungary","Medium variant","2085-2090",85.812,2085,2090,2087.5
"Poland","Medium variant","2085-2090",87.673,2085,2090,2087.5
"Republic of Moldova","Medium variant","2085-2090",81.025,2085,2090,2087.5
"Romania","Medium variant","2085-2090",85.239,2085,2090,2087.5
"Russian Federation","Medium variant","2085-2090",82.307,2085,2090,2087.5
"Slovakia","Medium variant","2085-2090",86.343,2085,2090,2087.5
"Ukraine","Medium variant","2085-2090",81.551,2085,2090,2087.5
"Channel Islands","Medium variant","2085-2090",91.038,2085,2090,2087.5
"Denmark","Medium variant","2085-2090",89.158,2085,2090,2087.5
"Estonia","Medium variant","2085-2090",87.2,2085,2090,2087.5
"Finland","Medium variant","2085-2090",90.128,2085,2090,2087.5
"Iceland","Medium variant","2085-2090",90.842,2085,2090,2087.5
"Ireland","Medium variant","2085-2090",90.511,2085,2090,2087.5
"Latvia","Medium variant","2085-2090",84.247,2085,2090,2087.5
"Lithuania","Medium variant","2085-2090",85.004,2085,2090,2087.5
"Norway","Medium variant","2085-2090",90.366,2085,2090,2087.5
"Sweden","Medium variant","2085-2090",90.775,2085,2090,2087.5
"United Kingdom","Medium variant","2085-2090",89.508,2085,2090,2087.5
"Albania","Medium variant","2085-2090",87.137,2085,2090,2087.5
"Bosnia and Herzegovina","Medium variant","2085-2090",86.556,2085,2090,2087.5
"Croatia","Medium variant","2085-2090",87.533,2085,2090,2087.5
"Greece","Medium variant","2085-2090",90.461,2085,2090,2087.5
"Italy","Medium variant","2085-2090",91.502,2085,2090,2087.5
"Malta","Medium variant","2085-2090",90.674,2085,2090,2087.5
"Montenegro","Medium variant","2085-2090",85.69,2085,2090,2087.5
"North Macedonia","Medium variant","2085-2090",84.79,2085,2090,2087.5
"Portugal","Medium variant","2085-2090",90.445,2085,2090,2087.5
"Serbia","Medium variant","2085-2090",85.12,2085,2090,2087.5
"Slovenia","Medium variant","2085-2090",89.675,2085,2090,2087.5
"Spain","Medium variant","2085-2090",91.473,2085,2090,2087.5
"Austria","Medium variant","2085-2090",89.945,2085,2090,2087.5
"Belgium","Medium variant","2085-2090",89.952,2085,2090,2087.5
"France","Medium variant","2085-2090",90.703,2085,2090,2087.5
"Germany","Medium variant","2085-2090",89.717,2085,2090,2087.5
"Luxembourg","Medium variant","2085-2090",90.575,2085,2090,2087.5
"Netherlands","Medium variant","2085-2090",90.227,2085,2090,2087.5
"Switzerland","Medium variant","2085-2090",91.664,2085,2090,2087.5
"Canada","Medium variant","2085-2090",90.527,2085,2090,2087.5
"United States of America","Medium variant","2085-2090",87.56,2085,2090,2087.5
"Burundi","Medium variant","2090-2095",76.207,2090,2095,2092.5
"Comoros","Medium variant","2090-2095",74.244,2090,2095,2092.5
"Djibouti","Medium variant","2090-2095",79.448,2090,2095,2092.5
"Eritrea","Medium variant","2090-2095",80.046,2090,2095,2092.5
"Ethiopia","Medium variant","2090-2095",80.848,2090,2095,2092.5
"Kenya","Medium variant","2090-2095",78.966,2090,2095,2092.5
"Madagascar","Medium variant","2090-2095",80.937,2090,2095,2092.5
"Malawi","Medium variant","2090-2095",80.367,2090,2095,2092.5
"Mauritius","Medium variant","2090-2095",85.334,2090,2095,2092.5
"Mayotte","Medium variant","2090-2095",89.668,2090,2095,2092.5
"Mozambique","Medium variant","2090-2095",77.015,2090,2095,2092.5
"Réunion","Medium variant","2090-2095",90.47,2090,2095,2092.5
"Rwanda","Medium variant","2090-2095",82.544,2090,2095,2092.5
"Seychelles","Medium variant","2090-2095",83.71,2090,2095,2092.5
"Somalia","Medium variant","2090-2095",70.728,2090,2095,2092.5
"South Sudan","Medium variant","2090-2095",70.14,2090,2095,2092.5
"Uganda","Medium variant","2090-2095",77.164,2090,2095,2092.5
"United Republic of Tanzania","Medium variant","2090-2095",78.767,2090,2095,2092.5
"Zambia","Medium variant","2090-2095",76.875,2090,2095,2092.5
"Zimbabwe","Medium variant","2090-2095",74.002,2090,2095,2092.5
"Angola","Medium variant","2090-2095",74.253,2090,2095,2092.5
"Cameroon","Medium variant","2090-2095",72.918,2090,2095,2092.5
"Central African Republic","Medium variant","2090-2095",67.787,2090,2095,2092.5
"Chad","Medium variant","2090-2095",68.822,2090,2095,2092.5
"Congo","Medium variant","2090-2095",74.579,2090,2095,2092.5
"Democratic Republic of the Congo","Medium variant","2090-2095",72.934,2090,2095,2092.5
"Equatorial Guinea","Medium variant","2090-2095",71.641,2090,2095,2092.5
"Gabon","Medium variant","2090-2095",76.333,2090,2095,2092.5
"Sao Tome and Principe","Medium variant","2090-2095",81.863,2090,2095,2092.5
"Botswana","Medium variant","2090-2095",78.971,2090,2095,2092.5
"Eswatini","Medium variant","2090-2095",73.29,2090,2095,2092.5
"Lesotho","Medium variant","2090-2095",71.647,2090,2095,2092.5
"Namibia","Medium variant","2090-2095",77.055,2090,2095,2092.5
"South Africa","Medium variant","2090-2095",75.419,2090,2095,2092.5
"Benin","Medium variant","2090-2095",73.646,2090,2095,2092.5
"Burkina Faso","Medium variant","2090-2095",76.242,2090,2095,2092.5
"Cabo Verde","Medium variant","2090-2095",84.237,2090,2095,2092.5
"Côte d'Ivoire","Medium variant","2090-2095",69.489,2090,2095,2092.5
"Gambia","Medium variant","2090-2095",74.342,2090,2095,2092.5
"Ghana","Medium variant","2090-2095",75.552,2090,2095,2092.5
"Guinea","Medium variant","2090-2095",73.796,2090,2095,2092.5
"Guinea-Bissau","Medium variant","2090-2095",71.694,2090,2095,2092.5
"Liberia","Medium variant","2090-2095",75.342,2090,2095,2092.5
"Mali","Medium variant","2090-2095",71.46,2090,2095,2092.5
"Mauritania","Medium variant","2090-2095",74.292,2090,2095,2092.5
"Niger","Medium variant","2090-2095",75.515,2090,2095,2092.5
