age,population,S,S_new,Sgrad,H,H_new,Hgrad,discount,dH,W,dW,Wgrad,C,Cdot,L,SL,Y,Sav,A,Z,zc,uc,ul,v,q,V,WTP_S,WTP_H,WTP_W,WTP,year,location_name
122,0.0,0.0,0.0,0.0,0.5376490978590884,0.5378565902597818,0.0002074924006933987,0.08928511144552788,-0.008907770774922314,3.029379048606421,-0.015536487719523314,0.004294432529812209,3701.389985678742,-0.010517115935856988,4000.0,0.7805161779400362,0.0,-3701.389985678742,-1.7772450178199506e-12,3931.7740323146127,0.2331450604846982,9.456782348614773e-07,3.111914404387528e-06,52611.65280871565,20.304169000185126,0.0,0.0,0.0,0.0,0.0,1991,Argentina
123,0.0,0.0,0.0,0.0,0.5328167979178233,0.5330368794795143,0.0002200815616909546,0.08753442298581164,-0.008987832325037389,2.9818915503977643,-0.01567565413463267,0.004368822415050211,3662.088399390801,-0.01061806144178406,4000.0,0.7811323971571151,0.0,-3662.088399390801,-1.7772450178199506e-12,3922.585756956517,0.23443643296910413,9.542593726129161e-07,3.118016689842385e-06,52099.420392372616,21.519820410983662,0.0,0.0,0.0,0.0,0.0,1991,Argentina
124,0.0,0.0,0.0,0.0,0.5279844979765582,0.5282171686992467,0.00023267072268851052,0.08581806175079573,-0.009069346086964762,2.9347259692816055,-0.01581733618376138,0.004441741572007274,3622.827533190338,-0.010720895270303687,4000.0,0.7817533520418327,0.0,-3622.827533190338,-1.7772450178199506e-12,3913.355893220013,0.23574867921203224,9.629976992107858e-07,3.1241730941182205e-06,51587.58346187212,22.73347109967716,0.0,0.0,0.0,0.0,0.0,1991,Argentina
125,0.0,0.0,0.0,0.0,0.5231521980352931,0.5233974579189792,0.00024525988368606644,0.08413535465764287,-0.00915235193416541,2.887883039330678,-0.01596160269859689,0.004513184429730366,3583.607996888283,-0.010825670265213277,4000.0,0.7823791189507681,0.0,-3583.607996888283,-1.7772450178199506e-12,3904.083862077932,0.23708234005873985,9.718975742461925e-07,3.130384544280566e-06,51076.1454864003,23.945095802277503,0.0,0.0,0.0,0.0,0.0,1991,Argentina
126,0.0,0.0,0.0,0.0,0.518319898094028,0.5185777471387116,0.00025784904468362235,0.0824856418212185,-0.009236891213327382,2.8413635030645086,-0.0161085250450278,0.004583145327492488,3544.43041300307,-0.010932441248940102,4000.0,0.7830097761560171,0.0,-3544.43041300307,-1.7772450178199506e-12,3894.7690710019583,0.23843797565806643,9.809635200478366e-07,3.136651991459821e-06,50565.10999478036,25.154668679362867,0.0,0.0,0.0,0.0,0.0,1991,Argentina
127,0.0,0.0,0.0,0.0,0.513487598152763,0.5137580363584442,0.00027043820568117827,0.08086827629531225,-0.009323006813040335,2.795168111626006,-0.016258177240849037,0.004651618512378608,3505.295417128936,-0.011041265115704751,4000.0,0.7836454039110444,0.0,-3505.295417128936,-1.7772450178199506e-12,3885.4109135187223,0.23981616634254765,9.90200229347658e-07,3.1429764116970995e-06,50054.48057702801,26.36216329713124,0.0,0.0,0.0,0.0,0.0,1991,Argentina
128,0.0,0.0,0.0,0.0,0.5086552982114979,0.5089383255781766,0.0002830273666787342,0.07928262381893357,-0.0094107432363488,2.7492976249634156,-0.0164106360800985,0.0047185981367747765,3466.2036583181475,-0.011152200929988166,4000.0,0.7842860845194282,0.0,-3466.2036583181475,-1.7772450178199506e-12,3876.00876874696,0.2412175135575066,9.99612573383939e-07,3.149358806827829e-06,49544.26088596177,27.567552607635456,0.0,0.0,0.0,0.0,0.0,1991,Argentina
129,0.0,0.0,0.0,0.0,0.5038229982702328,0.5041186147979091,0.0002956165276762901,0.07772806256758193,-0.00950014667743782,2.703752812017886,-0.016565981264445914,0.004784078255767987,3427.1557994778136,-0.011265310030652035,4000.0,0.7849319024066533,0.0,-3427.1557994778136,-1.7772450178199506e-12,3866.5620009147706,0.24264264084234752,1.009205610471264e-06,3.1558002054051504e-06,49034.45463887077,28.770808928155986,0.0,0.0,0.0,0.0,0.0,1991,Argentina
130,0.0,0.0,0.0,0.0,0.4989906983289677,0.4992989040176415,0.0003082056886737905,0.07620398290939405,-0.009591265102736004,2.658534450916854,-0.016724295542122514,0.0048480528244483345,3388.1525177819676,-0.011380656141103616,4000.0,0.7855829441951185,0.0,-3388.1525177819676,-1.7772450178199506e-12,3857.0699588558846,0.24409219486752562,1.0189845950690336e-06,3.1623016636653033e-06,48525.06561924216,29.971903919659074,0.0,0.0,0.0,0.0,0.0,1991,Argentina
131,0.0,0.0,0.0,0.0,0.4941583983877027,0.494479193237374,0.0003207948496712909,0.07470978716607259,-0.009684148336727557,2.6136433291735024,-0.016885664854886476,0.004910515695097484,3349.1945050996624,-0.011498305485908035,4000.0,0.7862392987825336,0.0,-3349.1945050996624,-1.7772450178199506e-12,3847.531975483847,0.2455668465309322,1.0289549873826913e-06,3.1688642665373124e-06,48016.09767855152,31.17080856431777,0.0,0.0,0.0,0.0,0.0,1991,Argentina
132,0.0,0.0,0.0,0.0,0.4893260984464376,0.4896594824571065,0.00033338401066890233,0.07324488937850254,-0.009778848152801847,2.569080243892515,-0.01705017849358934,0.0049714606142883255,3310.282468439839,-0.011618326914299579,4000.0,0.7869010574238939,0.0,-3310.282468439839,-1.7772450178199506e-12,3837.947367242899,0.24706729211772568,1.0391224635345422e-06,3.1754891286994687e-06,47507.55473811867,32.36749314199945,0.0,0.0,0.0,0.0,0.0,1991,Argentina
133,0.0,0.0,0.0,0.0,0.4844937985051725,0.484839771676839,0.00034597317166651376,0.07180871507696326,-0.009875418369482405,2.524846001982445,-0.01721792926290579,0.005030881219841188,3271.417130413808,-0.01174079203106452,4000.0,0.7875683138172311,0.0,-3271.417130413808,-1.7772450178199506e-12,3828.315433534301,0.24859425452795694,1.0494929263439814e-06,3.182177395685235e-06,46999.44079103217,33.561927205663345,0.0,0.0,0.0,0.0,0.0,1991,Argentina
134,0.0,0.0,0.0,0.0,0.4796614985639074,0.4800200608965714,0.00035856233266401416,0.07040070105584634,-0.00997391495241918,2.480941420374907,-0.017389013655908246,0.00508877103768679,3232.5992297161906,-0.011865775335323092,4000.0,0.7882411641933557,0.0,-3232.5992297161906,-1.7772450178199506e-12,3818.635456116724,0.25014848457668104,1.060072516760166e-06,3.188930245041406e-06,46491.75990414549,34.75407955567784,0.0,0.0,0.0,0.0,0.0,1991,Argentina
135,0.0,0.0,0.0,0.0,0.4748291986226424,0.4752003501163039,0.00037115149366151456,0.06902029515279053,-0.010074396122542168,2.437367326250945,-0.017563532039131045,0.005145123478587976,3193.8295216252513,-0.011993354367761493,4000.0,0.788919707409814,0.0,-3193.8295216252513,-1.7772450178199506e-12,3808.9066984792826,0.2517307623716247,1.0708676259936647e-06,3.195748887541517e-06,45984.51622014869,35.943918212944695,0.0,0.0,0.0,0.0,0.0,1991,Argentina
136,0.0,0.0,0.0,0.0,0.4699968986813773,0.4703806393360363,0.00038374065465901497,0.06766695603214758,-0.01017692247082186,2.394124557274843,-0.01774158884890622,0.005199931834734439,3155.1087785235914,-0.012123609866927355,4000.0,0.7896040450493083,0.0,-3155.1087785235914,-1.7772450178199506e-12,3799.1284051856533,0.2533418987738895,1.081884908397472e-06,3.2026345684577325e-06,45477.7139597186,37.131410390707174,0.0,0.0,0.0,0.0,0.0,1991,Argentina
137,0.0,0.0,0.0,0.0,0.4651645987401122,0.4655609285557688,0.0003963298156566264,0.06634015297269369,-0.010281557080105422,2.3512139618357293,-0.017923292799751973,0.0052531892761984444,3116.437790440244,-0.012256625935237386,4000.0,0.7902942815228323,0.0,-3116.437790440244,-1.7772450178199506e-12,3789.2998011876475,0.254982736947619,1.0931312951519373e-06,3.2095885688946406e-06,44971.35742375196,38.316522465076645,0.0,0.0,0.0,0.0,0.0,1991,Argentina
138,0.0,0.0,0.0,0.0,0.4603322987988471,0.4607412177755013,0.0004089189766542378,0.06503936565950362,-0.010388365654551703,2.308636399297308,-0.01810875710570317,0.005304888847235123,3077.8173656152544,-0.012392490215417981,4000.0,0.790990524177806,0.0,-3077.8173656152544,-1.7772450178199506e-12,3779.420091106457,0.2566541540050481,1.1046140088127802e-06,3.216612207188632e-06,44465.45099568495,39.49921994409094,0.0,0.0,0.0,0.0,0.0,1991,Argentina
139,0.0,0.0,0.0,0.0,0.4554999988575821,0.4559215069952338,0.0004215081376517382,0.0637640839799055,-0.010497416657214794,2.2663927402560686,-0.018298099715527885,0.005355023462438435,3039.248331087923,-0.012531294078140118,4000.0,0.7916928834115,0.0,-3039.248331087923,-1.7772450178199506e-12,3769.4884584797387,0.258357062753892,1.1163405787863642e-06,3.223706840376793e-06,43959.99914390398,40.67946743532805,0.0,0.0,0.0,0.0,0.0,1991,Argentina
140,0.0,0.0,0.0,0.0,0.4506676989163169,0.4511017962149662,0.00043409729864929414,0.06251380782343677,-0.010608781456388196,2.224483866808368,-0.018491443562851154,0.005403585902734154,3000.731533309936,-0.012673132821693195,4000.0,0.792401472790071,0.0,-3000.731533309936,-1.7772450178199506e-12,3759.5040649724756,0.26009241355461676,1.1283188578019348e-06,3.230873865739532e-06,43455.00642425157,41.8572286119358,0.0,0.0,0.0,0.0,0.0,1991,Argentina
141,0.0,0.0,0.0,0.0,0.4458353989750518,0.4462820854346987,0.00044668645964690556,0.06128804688572232,-0.010722534481359403,2.1829106728267926,-0.018688916832300284,0.0054505688111921025,2962.2678387847172,-0.012818105884597955,4000.0,0.7931164091735463,0.0,-2962.2678387847172,-1.7772450178199506e-12,3749.466049549518,0.2618611962957804,1.1405570394565597e-06,3.2381147224214546e-06,42950.47748263304,43.032466176906404,0.0,0.0,0.0,0.0,0.0,1991,Argentina
142,0.0,0.0,0.0,0.0,0.4410030990337868,0.4414623746544312,0.00045927562064440597,0.06008632047619835,-0.010838753388300156,2.1416740642462027,-0.018890653242897022,0.00549596468866298,2923.858134734373,-0.012966317072159764,4000.0,0.7938378128471218,0.0,-2923.858134734373,-1.7772450178199506e-12,3739.373527607462,0.2636644424963402,1.1530636769151924e-06,3.2454308931353288e-06,42446.41705772793,44.20514182560369,0.0,0.0,0.0,0.0,0.0,1991,Argentina
143,0.0,0.0,0.0,0.0,0.4361707990925217,0.4366426638741637,0.0004718647816419619,0.05890815732960622,-0.010957519237058436,2.100774959359931,-0.01909679234999131,0.005539765889228665,2885.5033297957416,-0.01311787479802458,4000.0,0.7945658076591647,0.0,-2885.5033297957416,-1.7772450178199506e-12,3729.2255900634345,0.2655032275445988,1.1658477028555488e-06,3.2528239059543374e-06,41942.82998381286,45.3752162064375,0.0,0.0,0.0,0.0,0.0,1991,Argentina
144,0.0,0.0,0.0,0.0,0.4313384991512566,0.4318229530938962,0.0004844539426395733,0.057753095421182565,-0.011078916679702039,2.060214289126605,-0.01930747986718387,0.0055819646154420255,2847.2043547471294,-0.01327289234191363,4000.0,0.7953005211663398,0.0,-2847.2043547471294,-1.7772450178199506e-12,3719.0213023981146,0.2673786730843162,1.178918450755582e-06,3.26029533619821e-06,41439.721193700636,46.54264887942005,0.0,0.0,0.0,0.0,0.0,1991,Argentina
145,0.0,0.0,0.0,0.0,0.4265061992099915,0.4270032423136286,0.0004970431036370737,0.0566206817854731,-0.01120303416173981,2.019992997488089,-0.019522868009796912,0.005622552913358447,2808.962163267411,-0.013431488124818754,4000.0,0.7960420847863111,0.0,-2808.962163267411,-1.7772450178199506e-12,3708.759703650164,0.2692919495594552,1.1922856776301974e-06,3.2678468084192362e-06,40937.095721801976,47.7073982726199,0.0,0.0,0.0,0.0,0.0,1991,Argentina
146,0.0,0.0,0.0,0.0,0.4216738992687265,0.4221835315333611,0.0005096322646345741,0.055510472338699116,-0.01132996413701785,1.980112041699093,-0.019743115861584084,0.005661522667341989,2770.777732729312,-0.013593786003042028,4000.0,0.7967906339585027,0.0,-2770.777732729312,-1.7772450178199506e-12,3698.4398053590244,0.27124427893006614,1.2059595883336365e-06,3.2754799984946163e-06,40434.95870731661,48.86942163636917,0.0,0.0,0.0,0.0,0.0,1991,Argentina
147,0.0,0.0,0.0,0.0,0.4168415993274614,0.4173638207530936,0.0005222214256321855,0.05442203170460698,-0.011459803297394874,1.9405723926689944,-0.019968389766556037,0.005698865594635949,2732.652065028783,-0.01375991558260927,4000.0,0.7975463083134409,0.0,-2732.652065028783,-1.7772450178199506e-12,3688.060590452793,0.2732369375729561,1.2199508615547893e-06,3.2831966358321065e-06,39933.31539756048,50.028674994962,0.0,0.0,0.0,0.0,0.0,1991,Argentina
148,0.0,0.0,0.0,0.0,0.4120092993861963,0.412544109972826,0.000534810586629686,0.05335493304373233,-0.011592652818388597,1.9013750353165022,-0.02019886374791797,0.005734573239669416,2694.58618745254,-0.01393001255571194,4000.0,0.7983092518512384,0.0,-2694.58618745254,-1.7772450178199506e-12,3677.6210120776605,0.2752712593820545,1.234270677644644e-06,3.290998505696456e-06,39432.171151436436,51.18511309574689,0.0,0.0,0.0,0.0,0.0,1991,Argentina
149,0.0,0.0,0.0,0.0,0.4071769994449312,0.4077243991925585,0.0005473997476272974,0.05230875788601208,-0.011728618622114053,1.8625209689377664,-0.02043471995637523,0.005768636968113805,2656.581153585941,-0.014104219061008689,4000.0,0.7990796131298278,0.0,-2656.581153585941,-1.7772450178199506e-12,3667.1199923651075,0.2773486390847817,1.2489307484283325e-06,3.2988874516647262e-06,38931.53144305622,52.3386893555499,0.0,0.0,0.0,0.0,0.0,1991,Argentina
150,0.0,0.0,0.0,0.0,0.4023446995036661,0.402904688412291,0.0005599889086249088,0.05128309596667851,-0.011867811658940849,1.824011207588633,-0.020676149150200614,0.0058010479606418475,2618.63804426357,-0.014282684069769258,4000.0,0.7998575454635964,0.0,-2618.63804426357,-1.7772450178199506e-12,3656.556421132775,0.27947053579226966,1.263943349168883e-06,3.3068653782192e-06,38431.401865522574,53.48935580398561,0.0,0.0,0.0,0.0,0.0,1991,Argentina
151,0.0,0.0,0.0,0.0,0.3975123995624011,0.3980849776320234,0.0005725780696222982,0.05027754506537109,-0.01201034820944861,1.785846780481753,-0.02092335120974055,0.005831797206391931,2580.7579685650285,-0.014465563800053295,4000.0,0.8006432071331263,0.0,-2580.7579685650285,-1.7772450178199506e-12,3645.9291545146,0.2816384768030015,1.279321352866104e-06,3.3149342534873238e-06,37931.788134879745,54.63706302369576,0.0,0.0,0.0,0.0,0.0,1991,Argentina
152,0.0,0.0,0.0,0.0,0.392680099621136,0.3932652668517559,0.0005851672306199096,0.049291710848403024,-0.012156350208407867,1.7480287323993078,-0.021176535689273076,0.005860875496122464,2542.9420648586315,-0.014653022161324001,4000.0,0.8014367616068051,0.0,-2542.9420648586315,-1.7772450178199506e-12,3635.2370135154447,0.28385406168133087,1.2950782670920788e-06,3.323096112138874e-06,37432.696094242674,55.781760087252685,0.0,0.0,0.0,0.0,0.0,1991,Argentina
153,0.0,0.0,0.0,0.0,0.3878477996798709,0.3884455560714884,0.000597756391617521,0.04832520671412061,-0.012305945592678075,1.7105581241221772,-0.021435922409409818,0.00588827341500342,2505.1915018959016,-0.014845231232127448,4000.0,0.8022383777751292,0.0,-2505.1915018959016,-1.7772450178199506e-12,3624.4787824850728,0.28611896663445446,1.3112282735848907e-06,3.33135305845138e-06,36934.13171811472,56.92339449023386,0.0,0.0,0.0,0.0,0.0,1991,Argentina
154,0.0,0.0,0.0,0.0,0.3830154997386059,0.3836258452912208,0.0006103455526149104,0.04737765364129472,-0.012459268675118358,1.6734360328763984,-0.021701742093580768,0.005913981335072815,2467.5074799599433,-0.01504237177375034,4000.0,0.8030482301985926,0.0,-2467.5074799599433,-1.7772450178199506e-12,3613.653207505924,0.28843494921376206,1.327786270844605e-06,3.3397072695557485e-06,36436.10111690498,58.06191208060031,0.0,0.0,0.0,0.0,0.0,1991,Argentina
155,0.0,0.0,0.0,0.0,0.3781831997973408,0.3788061345109533,0.0006229347136125218,0.04644868004048501,-0.012616460546800259,1.6366635527978473,-0.02197423705245817,0.0059379894073006145,2429.8912320710347,-0.015244633783042945,4000.0,0.8038664993701294,0.0,-2429.8912320710347,-1.7772450178199506e-12,3602.75899468864,0.2908038533690955,1.3447679200005124e-06,3.348160998875071e-06,35938.610541657086,59.19725698390617,0.0,0.0,0.0,0.0,0.0,1991,Argentina
156,0.0,0.0,0.0,0.0,0.3733508998560757,0.3739864237306858,0.0006355238746100778,0.04553792160831864,-0.01277766951005376,1.600241795416139,-0.022253661920585893,0.005960287553237409,2392.344025253013,-0.01545221708793104,4000.0,0.8046933719931598,0.0,-2392.344025253013,-1.7772450178199506e-12,3591.794808368811,0.2932276148873683,1.3621896942465655e-06,3.3567165797706794e-06,35441.666389001795,60.32937152383735,0.0,0.0,0.0,0.0,0.0,1991,Argentina
157,0.0,0.0,0.0,0.0,0.3685185999148106,0.3691667129504183,0.0006481130356076892,0.04464502118462611,-0.012943051545149416,1.5641718901587742,-0.022540284449941432,0.005980865456240991,2354.8671618642834,-0.015665331989518735,4000.0,0.8055290412763764,0.0,-2354.8671618642834,-1.7772450178199506e-12,3580.759269197898,0.2957082672502566,1.3800689321731228e-06,3.3653764294107046e-06,34945.27520634738,61.458196138180014,0.0,0.0,0.0,0.0,0.0,1991,Argentina
158,0.0,0.0,0.0,0.0,0.3636862999735455,0.3643470021701507,0.0006607021966051896,0.04376962861237854,-0.013112770813690746,1.5284549848766775,-0.02283438636560026,0.005999712552232639,2317.461980997608,-0.015884199955068,4000.0,0.8063737072465137,0.0,-2317.461980997608,-1.7772450178199506e-12,3569.6509521205767,0.29824794794930154,1.3984238953580902e-06,3.3741430528778394e-06,34449.44369732179,62.583669289447876,0.0,0.0,0.0,0.0,0.0,1991,Argentina
159,0.0,0.0,0.0,0.0,0.3588540000322804,0.3595272913898832,0.000673291357602801,0.042911400600371116,-0.013287000202142909,1.4930922463923204,-0.023136264289268772,0.006016818019959347,2280.1298599531224,-0.01610905436662882,4000.0,0.8072275770804452,0.0,-2280.1298599531224,-1.7772450178199506e-12,3558.4683842302084,0.3008489053008556,1.4172738306197097e-06,3.383019047534331e-06,33954.17872748267,63.70572737006835,0.0,0.0,0.0,0.0,0.0,1991,Argentina
160,0.0,0.0,0.0,0.0,0.3540217000910154,0.3547075806096157,0.0006858805186003014,0.04207000058859913,-0.013465921909273157,1.4580848610717143,-0.02344623073704427,0.00603217077072582,2242.8722157893967,-0.016340141330587175,4000.0,0.8080908654580793,0.0,-2242.8722157893967,-1.7772450178199506e-12,3547.2100424932905,0.30351350580786624,1.4366390373772894e-06,3.392007107664005e-06,33459.487330311706,64.82430460142527,0.0,0.0,0.0,0.0,0.0,1991,Argentina
161,0.0,0.0,0.0,0.0,0.3491894001497503,0.3498878698293481,0.0006984696795978018,0.04124509861627366,-0.013649728081704511,1.4234340354216501,-0.02376461519845648,0.006045759437568909,2205.6905069577265,-0.016577720553992373,4000.0,0.8089637949376527,0.0,-2205.6905069577265,-1.7772450178199506e-12,3535.874351333009,0.30624424212063434,1.4565409406156551e-06,3.4011100294128267e-06,32965.37671351152,65.93933292658022,0.0,0.0,0.0,0.0,0.0,1991,Argentina
162,0.0,0.0,0.0,0.0,0.3443571002084852,0.3450681590490806,0.0007110588405954132,0.04043637119242515,-0.013838621502235658,1.3891409967136743,-0.02409176530461248,0.006057572363819208,2168.5862350252823,-0.01682206629416099,4000.0,0.8098465963551731,0.0,-2168.5862350252823,-1.7772450178199506e-12,3524.459680061067,0.3090437416544591,1.4770021700048883e-06,3.4103307160515447e-06,32471.854265624625,67.05074189589581,0.0,0.0,0.0,0.0,0.0,1991,Argentina
163,0.0,0.0,0.0,0.0,0.3395248002672201,0.3402484482688131,0.0007236480015930247,0.03964350116904426,-0.014032816336121634,1.3552069936363695,-0.024428048094169912,0.006067597591015383,2131.5609464931676,-0.01707346838881099,4000.0,0.8107395092499197,0.0,-2131.5609464931676,-1.7772450178199506e-12,3512.9643401459944,0.31191477592859634,1.4980466457898536e-06,3.419672183586145e-06,31978.92756299538,68.1584585451089,0.0,0.0,0.0,0.0,0.0,1991,Argentina
164,0.0,0.0,0.0,0.0,0.334692500325955,0.3354287374885455,0.0007362371625905251,0.03886617761671006,-0.014232538941078487,1.3216332969776576,-0.024773851386809202,0.00607582284612862,2094.6162347159775,-0.017332233374781677,4000.0,0.8116427823180952,0.0,-2094.6162347159775,-1.7772450178199506e-12,3501.38658230504,0.3148602706983022,1.5196996721351419e-06,3.429137566744329e-06,31486.6043770977,69.26240726526107,0.0,0.0,0.0,0.0,0.0,1991,Argentina
165,0.0,0.0,0.0,0.0,0.32986020038469,0.3306090267082781,0.000748826323588081,0.03810409570265692,-0.01443802874745878,1.288421200338951,-0.025129585275020554,0.006082235528041657,2057.753741929978,-0.017598685704351972,4000.0,0.8125566738969219,0.0,-2057.753741929978,-1.7772450178199506e-12,3489.7245934055168,0.3178833169600431,1.5419880386915853e-06,3.4387301253688923e-06,30994.89268225313,70.36250966376353,0.0,0.0,0.0,0.0,0.0,1991,Argentina
166,0.0,0.0,0.0,0.0,0.3250279004434249,0.3257893159280105,0.0007614154845856369,0.037356956571232273,-0.014649539215793766,1.2555720208831231,-0.02549568374626721,0.006086822693220029,2020.975161397637,-0.01787316906922297,4000.0,0.813481452481695,0.0,-2020.975161397637,-1.7772450178199506e-12,3477.9764931601285,0.32098718291936434,1.5649401312418495e-06,3.4484532512519733e-06,30503.80066376557,71.458684415763,0.0,0.0,0.0,0.0,0.0,1991,Argentina
167,0.0,0.0,0.0,0.0,0.3201956005021598,0.320969605147743,0.0007740046455831928,0.03662446722669831,-0.014867338879747116,1.223087100118438,-0.02587260644900037,0.006089571040526431,1984.282239676928,-0.018156047843425005,4000.0,0.8144173972785591,0.0,-1984.282239676928,-1.7772450178199506e-12,3466.140330599296,0.3241753270215757,1.5885860523863365e-06,3.4583104754474473e-06,30013.336726501962,72.5508471051228,0.0,0.0,0.0,0.0,0.0,1991,Argentina
168,0.0,0.0,0.0,0.0,0.3153633005608947,0.3161498943674755,0.0007865938065808042,0.03590634041833167,-0.015091712483515247,1.190967804720707,-0.026260840617663837,0.006090466895110502,1947.676779024523,-0.018447708657799027,4000.0,0.8153647987960466,0.0,-1947.676779024523,-1.7772450178199506e-12,3454.2140803018074,0.3274514121575523,1.6129577533487864e-06,3.468305476102578e-06,29523.50950394951,73.63891005399971,0.0,0.0,0.0,0.0,0.0,1991,Argentina
169,0.0,0.0,0.0,0.0,0.3105310006196297,0.3113301835872079,0.0007991829675781936,0.03520229452777615,-0.015322962223792137,1.1592155273961773,-0.026660903173596696,0.006089496191287402,1911.1606399428535,-0.01874856212022935,4000.0,0.8163239594787267,0.0,-1911.1606399428535,-1.7772450178199506e-12,3442.1956383632714,0.3308193211707558,1.63808917811562e-06,3.4784420868541523e-06,29034.327867783868,74.72278213999023,0.0,0.0,0.0,0.0,0.0,1991,Argentina
170,0.0,0.0,0.0,0.0,0.3056987006783646,0.3065104728069404,0.000811772128575805,0.034512053458604065,-0.015561409107698732,1.1278316877878052,-0.027073343020918884,0.00608664445435525,1874.735743881877,-0.01905904469760619,4000.0,0.8172951943866624,0.0,-1874.735743881877,-1.7772450178199506e-12,3430.082818079717,0.334283173807343,1.6640164212769946e-06,3.4887243058391366e-06,28545.80093798465,75.80236859989058,0.0,0.0,0.0,0.0,0.0,1991,Argentina
171,0.0,0.0,0.0,0.0,0.3008664007370995,0.3016907620266729,0.000824361289573361,0.0338353465280432,-0.01580739443949835,1.0968177334278357,-0.027498743558803558,0.006081896781225282,1838.4040761074193,-0.019379620777501348,4000.0,0.8182788319247543,0.0,-1838.4040761074193,-1.7772450178199506e-12,3417.8733453213945,0.3378473452692454,1.6907779011137122e-06,3.499156305375067e-06,28057.938093539055,76.87757081845285,0.0,0.0,0.0,0.0,0.0,1991,Argentina
172,0.0,0.0,0.0,0.0,0.2960341007958344,0.2968710512464054,0.0008369504505709724,0.03317190836082667,-0.016061281450591835,1.0661751407398132,-0.027937725434340456,0.006075237819806789,1802.167688749028,-0.019710784929892634,4000.0,0.8192752146264934,0.0,-1802.167688749028,-1.7772450178199506e-12,3405.564853569128,0.34151648655074124,1.7184145496763385e-06,3.5097424423714143e-06,27570.748983776364,77.94828610121901,0.0,0.0,0.0,0.0,0.0,1991,Argentina
173,0.0,0.0,0.0,0.0,0.2912018008545693,0.2920513404661378,0.0008495396115684728,0.03252147878512418,-0.016323457089147286,1.0359054160934424,-0.02839094956328356,0.006066651747017593,1766.0287040415392,-0.020053064391901684,4000.0,0.8202846999971263,0.0,-1766.0287040415392,-1.7772450178199506e-12,3393.1548785826963,0.3452955467627328,1.7469700218352505e-06,3.5204872695397572e-06,27084.243540381925,79.01440742948255,0.0,0.0,0.0,0.0,0.0,1991,Argentina
174,0.0,0.0,0.0,0.0,0.2863695009133042,0.2872316296858703,0.0008621287725660842,0.0318838027305139,-0.01659433398792211,1.0060100969160026,-0.02885912044960594,0.006056122245317264,1729.9893177758918,-0.020407021801611462,4000.0,0.8213076614217926,0.0,-1729.9893177758918,-1.7772450178199506e-12,3380.6408526673235,0.34918979767619884,1.776490925548211e-06,3.531395547478167e-06,26598.431990142166,80.07582319594142,0.0,0.0,0.0,0.0,0.0,1991,Argentina
175,0.0,0.0,0.0,0.0,0.2815372009720392,0.2824119189056028,0.0008747179335635846,0.0312586301279548,-0.016874352631315755,0.9764907528643443,-0.02934298983892115,0.006043632477625294,1694.051802976266,-0.020773258210535012,4000.0,0.8223444891448162,0.0,-1694.051802976266,-1.7772450178199506e-12,3368.0200985006636,0.3532048607477234,1.8070270759013556e-06,3.5424722577136947e-06,26113.324868477892,81.13241691885,0.0,0.0,0.0,0.0,0.0,1991,Argentina
176,0.0,0.0,0.0,0.0,0.2767049010307741,0.2775922081253352,0.000887307094561085,0.030645715811720393,-0.01716398374559753,0.947348987061865,-0.029843360745606277,0.006029165060494335,1658.2185138222997,-0.021152416408406753,4000.0,0.8233955913270331,0.0,-1658.2185138222997,-1.7772450178199506e-12,3355.2898224783776,0.35734673692632435,1.8386317758375507e-06,3.5537226167964666e-06,25628.933033828213,82.18406693279923,0.0,0.0,0.0,0.0,0.0,1991,Argentina
177,0.0,0.0,0.0,0.0,0.271872601089509,0.2727724973450677,0.0008998962555586965,0.030044819423255285,-0.017463730939582003,0.9185864374052581,-0.03036109189899684,0.00601270203537374,1622.4918898370613,-0.021545184598672804,4000.0,0.8244613951888403,0.0,-1622.4918898370613,-1.7772450178199506e-12,3342.447107531658,0.3616218395828933,1.8713621269015751e-06,3.565152091549788e-06,25145.267682953963,83.2306460534487,0.0,0.0,0.0,0.0,0.0,1991,Argentina
178,0.0,0.0,0.0,0.0,0.2670403011482439,0.2679527865648002,0.0009124854165563079,0.029455705316916946,-0.01777413362692683,0.8902047779462625,-0.0308971026604373,0.005994224837794437,1586.8744603635432,-0.02195230046856808,4000.0,0.8255423482475533,0.0,-1586.8744603635432,-1.7772450178199506e-12,3329.4889053645506,0.36603703095243784,1.9052793738149976e-06,3.5767664155930904e-06,24662.34036723556,84.27202121359792,0.0,0.0,0.0,0.0,0.0,1991,Argentina
179,0.0,0.0,0.0,0.0,0.2622080012069789,0.2631330757845326,0.0009250745775536973,0.02887814246756563,-0.018095770265711342,0.8622057203541589,-0.03145237847037686,0.0059737142642816154,1551.368849354862,-0.02237455570401397,4000.0,0.8266389196586925,0.0,-1551.368849354862,-1.7772450178199506e-12,3316.4120280527995,0.3705996625362356,1.9404492872573636e-06,3.5885716072686164e-06,24180.16301004866,85.3080530675467,0.0,0.0,0.0,0.0,0.0,1991,Argentina
