"location_name","year","age_name","population"
"Bangladesh",1990,"10 to 14",13503621.7914491
"Bangladesh",1990,"15 to 19",11590840.15661
"Bangladesh",1990,"20 to 24",10096178.2185661
"Bangladesh",1990,"25 to 29",8525354.99849424
"Bangladesh",1990,"30 to 34",6933975.36114366
"Bangladesh",1990,"35 to 39",5535689.88410966
"Bangladesh",1990,"40 to 44",4367355.01173219
"Bangladesh",1990,"45 to 49",3400482.20720309
"Bangladesh",1990,"50 to 54",2657614.33196695
"Bangladesh",1990,"55 to 59",2246509.22584055
"Bangladesh",1990,"60 to 64",1826324.02255481
"Bangladesh",1990,"65 to 69",1208649.15976808
"Bangladesh",1990,"70 to 74",978667.290653266
"Bangladesh",1990,"75 to 79",664317.546022687
"Bangladesh",1990,"0 to 0",3690147.93891659
"Bangladesh",1990,"80 to 84",367780.998978566
"Bangladesh",1990,"85 to 89",172263.482267068
"Bangladesh",1990,"90 to 94",38716.3370795858
"Bangladesh",1990,"95 to 99",5572.05990906589
"India",1990,"1 to 4",95077292.3731549
"India",1990,"5 to 9",114203407.136189
"India",1990,"10 to 14",96938521.974475
"India",1990,"15 to 19",83660789.6978513
"India",1990,"20 to 24",77287046.0871439
"India",1990,"25 to 29",68253905.8106401
"India",1990,"30 to 34",58745145.993246
"India",1990,"35 to 39",52830501.6603991
"India",1990,"40 to 44",43229633.7482264
"India",1990,"45 to 49",36052959.3481678
"India",1990,"50 to 54",29447212.7366045
"India",1990,"55 to 59",25080099.3856999
"India",1990,"60 to 64",20035066.6908827
"India",1990,"65 to 69",13538642.3928438
"India",1990,"70 to 74",8562596.44057286
"India",1990,"75 to 79",4792746.95974261
"India",1990,"0 to 0",24855347.7746443
"India",1990,"80 to 84",2303507.32166992
"India",1990,"85 to 89",593578.232548152
"India",1990,"90 to 94",89154.0461735902
"India",1990,"95 to 99",8475.9724541327
"Kenya",1990,"1 to 4",3396288.98245766
"Kenya",1990,"5 to 9",3683317.34553241
"Kenya",1990,"10 to 14",3194041.61523589
"Kenya",1990,"15 to 19",2619367.75654961
"Kenya",1990,"20 to 24",2111540.9962538
"Kenya",1990,"25 to 29",1710599.90166861
"Kenya",1990,"30 to 34",1315092.82037801
"Kenya",1990,"35 to 39",997243.828296529
"Kenya",1990,"40 to 44",776302.902621327
"Kenya",1990,"45 to 49",619562.629595352
"Kenya",1990,"50 to 54",488021.525622983
"Kenya",1990,"55 to 59",396894.929102462
"Kenya",1990,"60 to 64",319934.879110494
"Kenya",1990,"65 to 69",244991.304060657
"Kenya",1990,"70 to 74",168543.274353478
"Kenya",1990,"75 to 79",105450.456326312
"Kenya",1990,"0 to 0",950422.326868644
"Kenya",1990,"80 to 84",62740.2779903254
"Kenya",1990,"85 to 89",25810.1775081524
"Kenya",1990,"90 to 94",6141.10966276393
"Kenya",1990,"95 to 99",1157.63836969207
"South Africa",1990,"1 to 4",3644940.90223202
"South Africa",1990,"5 to 9",4422207.59256896
"South Africa",1990,"10 to 14",4244224.10330275
"South Africa",1990,"15 to 19",4025135.416192
"South Africa",1990,"20 to 24",3656452.12067815
"South Africa",1990,"25 to 29",3245594.50882293
"South Africa",1990,"30 to 34",2745823.58348829
"South Africa",1990,"35 to 39",2227653.22303741
"South Africa",1990,"40 to 44",1736662.90345612
"South Africa",1990,"45 to 49",1404363.93324627
"South Africa",1990,"50 to 54",1132697.35880044
"South Africa",1990,"55 to 59",951757.055200187
"South Africa",1990,"60 to 64",807175.470045952
"South Africa",1990,"65 to 69",622779.406660578
"South Africa",1990,"70 to 74",441499.376876443
"South Africa",1990,"75 to 79",273299.701939751
"South Africa",1990,"0 to 0",932438.971858892
"South Africa",1990,"80 to 84",178192.945055877
"South Africa",1990,"85 to 89",97106.6041144823
"South Africa",1990,"90 to 94",32142.5625929541
"South Africa",1990,"95 to 99",7307.35433823276
"Nigeria",1990,"1 to 4",12230605.4086099
"Nigeria",1990,"5 to 9",12516139.363885
"Nigeria",1990,"10 to 14",10832107.3325052
"Nigeria",1990,"15 to 19",9360748.61081146
"Nigeria",1990,"20 to 24",7962023.83967522
"Nigeria",1990,"25 to 29",6655291.91664307
"Nigeria",1990,"30 to 34",5540900.66639003
"Nigeria",1990,"35 to 39",4540663.7691225
"Nigeria",1990,"40 to 44",3695352.39156197
"Nigeria",1990,"45 to 49",3222292.99771885
"Nigeria",1990,"50 to 54",2614113.63134008
"Nigeria",1990,"55 to 59",2114463.25077093
"Nigeria",1990,"60 to 64",1711419.17079361
"Nigeria",1990,"65 to 69",1336686.69481956
"Nigeria",1990,"70 to 74",968853.18853413
"Nigeria",1990,"75 to 79",596438.461522029
"Nigeria",1990,"0 to 0",3807456.81024542
"Nigeria",1990,"80 to 84",307834.534954341
"Nigeria",1990,"85 to 89",124390.910208632
"Nigeria",1990,"90 to 94",40247.4528098181
"Nigeria",1990,"95 to 99",8865.6191188359
"European Union",1990,"1 to 4",23822156.980913
"European Union",1990,"5 to 9",30878935.9757494
"European Union",1990,"10 to 14",32569738.6677319
"European Union",1990,"15 to 19",34625561.5460821
"European Union",1990,"20 to 24",36678923.4715628
"European Union",1990,"25 to 29",37089407.8461608
"European Union",1990,"30 to 34",35939932.9489177
"European Union",1990,"35 to 39",34401343.9035203
"European Union",1990,"40 to 44",33022266.8397114
"European Union",1990,"45 to 49",27877133.6686572
"European Union",1990,"50 to 54",28323403.5416672
"European Union",1990,"55 to 59",26683831.6604698
"European Union",1990,"60 to 64",25256989.2872053
"European Union",1990,"65 to 69",22508908.6635723
"European Union",1990,"70 to 74",14279934.7129206
"European Union",1990,"75 to 79",14115524.8705567
"European Union",1990,"0 to 0",5811967.41773001
"European Union",1990,"80 to 84",9236276.60721177
"European Union",1990,"85 to 89",4173729.42169755
"European Union",1990,"90 to 94",1250401.17221378
"European Union",1990,"95 to 99",271437.438626736
"Africa",1990,"1 to 4",86003546.6280947
"Africa",1990,"5 to 9",91841569.0259075
"Africa",1990,"10 to 14",78689709.883626
"Africa",1990,"15 to 19",66112535.3414525
"Africa",1990,"20 to 24",55883709.9384113
"Africa",1990,"25 to 29",47145658.3761348
"Africa",1990,"30 to 34",38818480.358006
"Africa",1990,"35 to 39",31963483.2531161
"Africa",1990,"40 to 44",24748474.7982769
"Africa",1990,"45 to 49",20769477.0951001
"Africa",1990,"50 to 54",17156243.7561512
"Africa",1990,"55 to 59",14059168.5834197
"Africa",1990,"60 to 64",11348573.3771482
"Africa",1990,"65 to 69",8696741.60689104
"Africa",1990,"70 to 74",6184365.55565372
"Africa",1990,"75 to 79",3688374.49490022
"Africa",1990,"0 to 0",25066311.6012044
"Africa",1990,"80 to 84",1806243.43273562
"Africa",1990,"85 to 89",712040.206044753
"Africa",1990,"90 to 94",202544.734709168
"Africa",1990,"95 to 99",41327.6160201118
"America",1990,"1 to 4",60508015.8295361
"America",1990,"5 to 9",73454016.847121
"America",1990,"10 to 14",69738730.3690878
"America",1990,"15 to 19",65656515.3578918
"America",1990,"20 to 24",62276152.0636869
"America",1990,"25 to 29",60457857.1838014
"America",1990,"30 to 34",55691386.9689222
"America",1990,"35 to 39",48890995.2166817
"America",1990,"40 to 44",41513758.4457024
"America",1990,"45 to 49",33014743.9993799
"America",1990,"50 to 54",27323353.3130947
"America",1990,"55 to 59",24027882.5520273
"America",1990,"60 to 64",22059447.8611985
"America",1990,"65 to 69",18963315.7044059
"America",1990,"70 to 74",14469422.2864624
"America",1990,"75 to 79",10581715.8285938
"America",1990,"0 to 0",15704757.3500919
"America",1990,"80 to 84",6629658.01348131
"America",1990,"85 to 89",3351942.05527991
"America",1990,"90 to 94",1225449.17782812
"America",1990,"95 to 99",365020.290332202
"Asia",1990,"1 to 4",306617140.194165
"Asia",1990,"5 to 9",360165484.613558
"Asia",1990,"10 to 14",328197208.898126
"Asia",1990,"15 to 19",327010234.696911
"Asia",1990,"20 to 24",313446882.330227
"Asia",1990,"25 to 29",271202858.206741
"Asia",1990,"30 to 34",227870236.055035
"Asia",1990,"35 to 39",212966826.454968
"Asia",1990,"40 to 44",167639929.211632
"Asia",1990,"45 to 49",135417265.898944
"Asia",1990,"50 to 54",119400164.361848
"Asia",1990,"55 to 59",104400786.361284
"Asia",1990,"60 to 64",85063214.2268531
"Asia",1990,"65 to 69",62625501.6807207
"Asia",1990,"70 to 74",42621047.256633
"Asia",1990,"75 to 79",26476543.8053841
"Asia",1990,"0 to 0",79566058.561577
"Asia",1990,"80 to 84",13843327.9694986
"Asia",1990,"85 to 89",5201047.30862897
"Asia",1990,"90 to 94",1287039.8702064
"Asia",1990,"95 to 99",252615.164700866
"Europe",1990,"1 to 4",46837930.8798767
"Europe",1990,"5 to 9",59013502.6399987
"Europe",1990,"10 to 14",59375482.0830392
"Europe",1990,"15 to 19",60163909.2650642
"Europe",1990,"20 to 24",60469650.3057955
"Europe",1990,"25 to 29",63480912.9750942
"Europe",1990,"30 to 34",62752711.4983454
"Europe",1990,"35 to 39",58476283.8006091
"Europe",1990,"40 to 44",51986826.1233092
"Europe",1990,"45 to 49",42868636.9990138
"Europe",1990,"50 to 54",48425345.9342009
"Europe",1990,"55 to 59",42681981.9265139
"Europe",1990,"60 to 64",41957650.7477669
"Europe",1990,"65 to 69",33019140.9512803
"Europe",1990,"70 to 74",21101129.5099981
"Europe",1990,"75 to 79",20458470.5387779
"Europe",1990,"0 to 0",11094042.8276208
"Europe",1990,"80 to 84",12877167.7727176
"Europe",1990,"85 to 89",5772924.99285928
"Europe",1990,"90 to 94",1682458.90132965
"Europe",1990,"95 to 99",368651.465957668
"G20",1990,"1 to 4",301999333.849525
"G20",1990,"5 to 9",364636553.303656
"G20",1990,"10 to 14",343581459.721422
"G20",1990,"15 to 19",351909649.688929
"G20",1990,"20 to 24",345880152.690893
"G20",1990,"25 to 29",313513232.044735
"G20",1990,"30 to 34",276008824.230081
"G20",1990,"35 to 39",261632769.496327
"G20",1990,"40 to 44",215481977.634009
"G20",1990,"45 to 49",173085744.819034
"G20",1990,"50 to 54",159228947.223616
"G20",1990,"55 to 59",141272657.076809
"G20",1990,"60 to 64",123233715.797036
"G20",1990,"65 to 69",96066225.3690005
"G20",1990,"70 to 74",65422980.6436545
"G20",1990,"75 to 79",48501801.3917493
"G20",1990,"0 to 0",76817527.4308365
"G20",1990,"80 to 84",28051090.1873371
"G20",1990,"85 to 89",11901035.4384612
"G20",1990,"90 to 94",3471496.3770965
"G20",1990,"95 to 99",807813.248398148
"Nordic Region",1990,"1 to 4",1155106.61071615
"Nordic Region",1990,"5 to 9",1368395.42920593
"Nordic Region",1990,"10 to 14",1432604.12228765
"Nordic Region",1990,"15 to 19",1572320.65089104
"Nordic Region",1990,"20 to 24",1711033.46804524
"Nordic Region",1990,"25 to 29",1739399.56275222
"Nordic Region",1990,"30 to 34",1674389.84017098
"Nordic Region",1990,"35 to 39",1691191.36434321
"Nordic Region",1990,"40 to 44",1842754.98717828
"Nordic Region",1990,"45 to 49",1557613.01979956
"Nordic Region",1990,"50 to 54",1236749.02788503
"Nordic Region",1990,"55 to 59",1120125.63904906
"Nordic Region",1990,"60 to 64",1134787.3830853
"Nordic Region",1990,"65 to 69",1131302.87346894
"Nordic Region",1990,"70 to 74",951308.659503188
"Nordic Region",1990,"75 to 79",773624.976510348
"Nordic Region",1990,"0 to 0",314429.11633192
"Nordic Region",1990,"80 to 84",518705.041713871
"Nordic Region",1990,"85 to 89",257501.266233915
"Nordic Region",1990,"90 to 94",93408.6246947299
"Nordic Region",1990,"95 to 99",22952.0835870257
"Global",1991,"1 to 4",503611119.013679
"Global",1991,"5 to 9",592889792.594812
"Global",1991,"10 to 14",543228985.154891
"Global",1991,"15 to 19",518431189.837169
"Global",1991,"20 to 24",497721431.648431
"Global",1991,"25 to 29",455832152.720751
"Global",1991,"30 to 34",391230084.053645
"Global",1991,"35 to 39",361169652.219067
"Global",1991,"40 to 44",300417868.008774
"Global",1991,"45 to 49",235818955.080553
"Global",1991,"50 to 54",214891483.938728
"Global",1991,"55 to 59",187956791.565293
"Global",1991,"60 to 64",163986971.206072
"Global",1991,"65 to 69",127272693.581944
"Global",1991,"70 to 74",87539849.7659231
"Global",1991,"75 to 79",61465502.8261875
"Global",1991,"0 to 0",131463159.438699
"Global",1991,"80 to 84",36318902.8518754
"Global",1991,"85 to 89",15713594.3426301
"Global",1991,"90 to 94",4705987.61801881
"Global",1991,"95 to 99",1082975.7367113
"China",1991,"1 to 4",92488654.7517583
"China",1991,"5 to 9",106872978.49024
"China",1991,"10 to 14",101407967.88259
"China",1991,"15 to 19",121105489.675642
"China",1991,"20 to 24",131713193.701866
"China",1991,"25 to 29",119253224.887572
"China",1991,"30 to 34",86735500.6343699
"China",1991,"35 to 39",94509730.6530951
"China",1991,"40 to 44",71322096.2592316
"China",1991,"45 to 49",53945190.3631078
"China",1991,"50 to 54",47763677.2620008
"China",1991,"55 to 59",44358013.9155671
"China",1991,"60 to 64",36346253.9922615
"China",1991,"65 to 69",28119561.4860853
"China",1991,"70 to 74",19405920.0507743
"China",1991,"75 to 79",11841886.3267352
"China",1991,"0 to 0",23022593.9532446
"China",1991,"80 to 84",5821333.07092132
"China",1991,"85 to 89",2039493.09542721
"China",1991,"90 to 94",393711.270369543
"China",1991,"95 to 99",63113.3139197241
"Indonesia",1991,"1 to 4",17998481.3524767
"Indonesia",1991,"5 to 9",23115885.5290334
"Indonesia",1991,"10 to 14",22420425.6674247
"Indonesia",1991,"15 to 19",20100037.9519844
"Indonesia",1991,"20 to 24",17864392.6968115
"Indonesia",1991,"25 to 29",16110632.1257344
"Indonesia",1991,"30 to 34",14183972.9784362
"Indonesia",1991,"35 to 39",11689061.0270744
"Indonesia",1991,"40 to 44",9151755.28771004
"Indonesia",1991,"45 to 49",7696786.67136658
"Indonesia",1991,"50 to 54",6682282.3316442
"Indonesia",1991,"55 to 59",5490695.37159525
"Indonesia",1991,"60 to 64",4274142.05105196
"Indonesia",1991,"65 to 69",2995992.0186052
"Indonesia",1991,"70 to 74",1912354.0992471
"Indonesia",1991,"75 to 79",1072002.98705461
"Indonesia",1991,"0 to 0",4559562.74424096
"Indonesia",1991,"80 to 84",582967.741903754
"Indonesia",1991,"85 to 89",276393.976246194
"Indonesia",1991,"90 to 94",97671.3744932728
"Indonesia",1991,"95 to 99",14323.3331177202
"Czechia",1991,"1 to 4",515064.118311253
"Czechia",1991,"5 to 9",680639.616079782
"Czechia",1991,"10 to 14",819382.27883225
"Czechia",1991,"15 to 19",876182.253370318
"Czechia",1991,"20 to 24",688353.061872545
"Czechia",1991,"25 to 29",693459.17906591
"Czechia",1991,"30 to 34",666000.232683231
"Czechia",1991,"35 to 39",802004.230572522
"Czechia",1991,"40 to 44",836744.707646099
"Czechia",1991,"45 to 49",703522.345475428
"Czechia",1991,"50 to 54",535348.222482849
"Czechia",1991,"55 to 59",509709.769519964
"Czechia",1991,"60 to 64",534910.153904478
"Czechia",1991,"65 to 69",500607.917627915
"Czechia",1991,"70 to 74",280455.262104651
"Czechia",1991,"75 to 79",254863.473749018
"Czechia",1991,"0 to 0",124775.932497155
"Czechia",1991,"80 to 84",178266.740014817
"Czechia",1991,"85 to 89",72836.162024366
"Czechia",1991,"90 to 94",20576.5073853353
"Czechia",1991,"95 to 99",3096.00777773103
"Poland",1991,"1 to 4",2265832.00095164
"Poland",1991,"5 to 9",3362915.24115049
"Poland",1991,"10 to 14",3289166.61971077
"Poland",1991,"15 to 19",2972620.30486875
"Poland",1991,"20 to 24",2487817.64707938
"Poland",1991,"25 to 29",2548892.19808419
"Poland",1991,"30 to 34",3111950.63711099
"Poland",1991,"35 to 39",3293774.84577802
"Poland",1991,"40 to 44",2920255.5590412
"Poland",1991,"45 to 49",1829982.74310335
"Poland",1991,"50 to 54",1878239.81518015
"Poland",1991,"55 to 59",1940638.49674604
"Poland",1991,"60 to 64",1871910.80310437
"Poland",1991,"65 to 69",1521425.7896155
"Poland",1991,"70 to 74",906329.986200274
"Poland",1991,"75 to 79",723087.808291191
"Poland",1991,"0 to 0",516397.122507075
"Poland",1991,"80 to 84",519614.967754234
"Poland",1991,"85 to 89",218574.38087361
"Poland",1991,"90 to 94",58913.6474086894
"Poland",1991,"95 to 99",11249.7122219306
"Russian Federation",1991,"1 to 4",9175127.03183323
"Russian Federation",1991,"5 to 9",12298187.1949778
"Russian Federation",1991,"10 to 14",11193520.113172
"Russian Federation",1991,"15 to 19",10699652.7520416
"Russian Federation",1991,"20 to 24",9939080.31749193
"Russian Federation",1991,"25 to 29",11590872.4734935
"Russian Federation",1991,"30 to 34",13449176.4079923
"Russian Federation",1991,"35 to 39",12405516.5920171
"Russian Federation",1991,"40 to 44",10529735.4384634
"Russian Federation",1991,"45 to 49",5806476.09491445
"Russian Federation",1991,"50 to 54",10578354.6284027
"Russian Federation",1991,"55 to 59",7782198.88154284
"Russian Federation",1991,"60 to 64",8955821.33877639
"Russian Federation",1991,"65 to 69",5712789.58704026
"Russian Federation",1991,"70 to 74",3378329.72346583
"Russian Federation",1991,"75 to 79",3291638.21717527
"Russian Federation",1991,"0 to 0",1804563.25416635
"Russian Federation",1991,"80 to 84",1933664.24685759
"Russian Federation",1991,"85 to 89",741530.983203747
"Russian Federation",1991,"90 to 94",207840.908351082
"Russian Federation",1991,"95 to 99",40016.1960131882
"Japan",1991,"1 to 4",5243731.06667503
"Japan",1991,"5 to 9",7524586.03197107
"Japan",1991,"10 to 14",8441543.09393436
"Japan",1991,"15 to 19",10137802.565854
"Japan",1991,"20 to 24",9565966.7553075
"Japan",1991,"25 to 29",8184540.82232873
"Japan",1991,"30 to 34",7930906.34982405
"Japan",1991,"35 to 39",8800109.91872444
"Japan",1991,"40 to 44",11491194.2487745
"Japan",1991,"45 to 49",8750398.67400268
"Japan",1991,"50 to 54",8377872.88259649
"Japan",1991,"55 to 59",7936695.78562066
"Japan",1991,"60 to 64",6957962.26911023
"Japan",1991,"65 to 69",5468175.72269849
"Japan",1991,"70 to 74",3934673.80143479
"Japan",1991,"75 to 79",3113903.43759133
"Japan",1991,"0 to 0",1222454.33910609
"Japan",1991,"80 to 84",1969303.15243164
"Japan",1991,"85 to 89",860870.593388833
"Japan",1991,"90 to 94",291487.31695008
"Japan",1991,"95 to 99",57400.6908076389
"Australia",1991,"1 to 4",1021005.52051497
"Australia",1991,"5 to 9",1283068.76487612
"Australia",1991,"10 to 14",1264148.52387695
"Australia",1991,"15 to 19",1346157.32666652
"Australia",1991,"20 to 24",1370827.63954806
"Australia",1991,"25 to 29",1361298.08515895
"Australia",1991,"30 to 34",1406940.85633318
"Australia",1991,"35 to 39",1318187.84279475
"Australia",1991,"40 to 44",1283904.34580668
"Australia",1991,"45 to 49",1012907.71981575
"Australia",1991,"50 to 54",827352.705484717
"Australia",1991,"55 to 59",707935.292620368
"Australia",1991,"60 to 64",716705.368780287
"Australia",1991,"65 to 69",654683.797552748
"Australia",1991,"70 to 74",502269.396066671
"Australia",1991,"75 to 79",377992.20653015
"Australia",1991,"0 to 0",255613.764007356
"Australia",1991,"80 to 84",226875.322445486
"Australia",1991,"85 to 89",106416.845650332
"Australia",1991,"90 to 94",36074.4260006141
"Australia",1991,"95 to 99",9363.11518451471
"New Zealand",1991,"1 to 4",226346.626945922
"New Zealand",1991,"5 to 9",258721.974249294
"New Zealand",1991,"10 to 14",262329.457068901
"New Zealand",1991,"15 to 19",293072.7535126
"New Zealand",1991,"20 to 24",279760.475269947
"New Zealand",1991,"25 to 29",279864.725713445
"New Zealand",1991,"30 to 34",279214.990107515
"New Zealand",1991,"35 to 39",253046.248358587
"New Zealand",1991,"40 to 44",242991.188029395
"New Zealand",1991,"45 to 49",190483.144004041
"New Zealand",1991,"50 to 54",162390.604177807
"New Zealand",1991,"55 to 59",139536.51406276
"New Zealand",1991,"60 to 64",142023.851795661
"New Zealand",1991,"65 to 69",127787.864918257
"New Zealand",1991,"70 to 74",100069.127319627
