LE,HLE,param1,param2,dHLE,WTP,WTP_1y
82.37,82.36,0.23715220426837505,0.0002416484712381128,-41.3515061616,-5.999942240350167e6,145096.09920622088
82.38,82.37,0.23692264934798693,0.0002415169752281759,-41.3740218918,-6.002167737172289e6,145070.92766734073
82.39,82.38,0.23669331693112952,0.00024138555373070844,-41.3965493743,-6.004393899533582e6,145045.7584095465
82.4,82.39,0.23646420680159025,0.00024125420669864327,-41.4190886148,-6.006620727682362e6,145020.59143657878
82.41,82.4,0.23623531874336656,0.00024112293408823566,-41.4416396196,-6.008848221852159e6,144995.4267497237
82.42,82.41,0.2360066525406682,0.00024099173585324896,-41.4642023945,-6.011076382299488e6,144970.2643525786
82.43,82.42,0.2357782079779134,0.00024086061195076927,-41.486776946,-6.013305209257844e6,144945.10424574267
82.44,82.43,0.2355499848397339,0.00024072956233289888,-41.5093632797,-6.015534702979291e6,144919.94643341508
82.45,82.44,0.23532198291096892,0.00024059858695727734,-41.531961402,-6.017764863703344e6,144894.7909167024
82.46,82.45,0.2350942019766689,0.00024046768577739127,-41.5545713189,-6.019995691675896e6,144869.63769826834
82.47,82.46,0.234866641822094,0.0002403368587496344,-41.5771930367,-6.022227187145345e6,144844.4867797966
82.48,82.47,0.23463930223271343,0.00024020610582873935,-41.5998265612,-6.024459350353823e6,144819.33816456856
82.49,82.48,0.2344121829942075,0.000240075426968608,-41.6224718984,-6.026692181546711e6,144794.1918552507
82.5,82.49,0.23418528389246354,0.00023994482212729522,-41.645129055,-6.028925680965933e6,144769.04785199816
82.51,82.5,0.2339586047135796,0.00023981429125704176,-41.6677980361,-6.0311598488563895e6,144743.90616060715
82.52,82.51,0.23373214524386168,0.00023968383431507203,-41.6904788489,-6.033394685468396e6,144718.7667797101
82.53,82.52,0.23350590526982395,0.00023955345125667218,-41.7131714989,-6.03563019104374e6,144693.62971364817
82.54,82.53,0.23327988457819038,0.0002394231420368517,-41.7358759923,-6.037866365827249e6,144668.49496440895
82.55,82.54,0.23305408295589133,0.0002392929066110352,-41.7585923353,-6.040103210071398e6,144643.3625341697
82.56,82.55,0.232828500190068,0.00023916274493412828,-41.7813205338,-6.042340724008331e6,144618.2324256658
82.57,82.56,0.23260313606806526,0.0002390326569625593,-41.8040605942,-6.044578907898538e6,144593.1046405855
82.58,82.57,0.23237799037743917,0.00023890264265085312,-41.8268125225,-6.046817761972591e6,144567.97918129218
82.59,82.58,0.2321530629059518,0.0002387727019546421,-41.849576325,-6.049057286485941e6,144542.85604971272
82.6,82.59,0.23192835344157195,0.0002386428348296623,-41.8723520072,-6.05129748168468e6,144517.73525031868
82.61,82.6,0.23170386177247554,0.0002385130412323422,-41.8951395761,-6.053538347810403e6,144492.61678230038
82.62,82.61,0.23147958768704574,0.00023838332111727586,-41.9179390372,-6.055779885112729e6,144467.50065022372
82.63,82.62,0.2312555309738725,0.00023825367443988798,-41.9407503971,-6.058022093831737e6,144442.38685463814
82.64,82.63,0.2310316914217506,0.00023812410115706153,-41.9635736616,-6.060264974219248e6,144417.27539913674
82.65,82.64,0.230808068819683,0.00023799460122316858,-41.986408837,-6.062508526523707e6,144392.1662855147
82.66,82.65,0.23058466295687682,0.00023786517459475567,-42.0092559291,-6.064752750984639e6,144367.0595170803
82.67,82.66,0.23036147362274653,0.00023773582122751973,-42.0321149447,-6.066997647852097e6,144341.95509396106
82.68,82.67,0.2301385006069102,0.00023760654107667756,-42.0549858895,-6.069243217373909e6,144316.85302001817
82.69,82.68,0.2299157436991934,0.00023747733409883068,-42.07786877,-6.071489459794113e6,144291.7532962807
82.7,82.69,0.22969320268962537,0.00023734820024898844,-42.100763592,-6.073736375358284e6,144266.65592622216
82.71,82.7,0.2294708773684412,0.00023721913948216022,-42.1236703616,-6.075983964313823e6,144241.56091233442
82.72,82.71,0.22924876752607837,0.00023709015175820062,-42.1465890856,-6.078232226915178e6,144216.4682548865
82.73,82.72,0.22902687295318275,0.00023696123702851967,-42.1695197693,-6.080481163395086e6,144191.377958773
82.74,82.73,0.22880519344060224,0.00023683239525082632,-42.1924624193,-6.082730774010168e6,144166.2900250107
82.75,82.74,0.2285837287793876,0.00023670362638255246,-42.215417042,-6.084981059004832e6,144141.2044550194
82.76,82.75,0.22836247876079638,0.0002365749303773925,-42.2383836435,-6.087232018631321e6,144116.1212514361
82.77,82.76,0.22814144317628887,0.0002364463071916708,-42.2613622297,-6.089483653129425e6,144091.04041728974
82.78,82.77,0.22792062181752684,0.00023631775678385766,-42.2843528069,-6.091735962749297e6,144065.96195449494
82.79,82.78,0.22770001447637897,0.00023618927910674752,-42.3073553817,-6.093988947739308e6,144040.88586390953
82.8,82.79,0.22747962094491397,0.00023606087411832605,-42.3303699595,-6.0962426083462e6,144015.81215044518
82.81,82.8,0.22725944101540463,0.0002359325417751946,-42.3533965469,-6.098496944819127e6,143990.74081498897
82.82,82.81,0.22703947448032705,0.000235804282032432,-42.3764351504,-6.100751957398095e6,143965.67185856146
82.83,82.82,0.22681972113235913,0.00023567609484639705,-42.3994857758,-6.103007646349029e6,143940.60528517992
82.84,82.83,0.22660018076438135,0.0002355479801735183,-42.4225484297,-6.105264011895918e6,143915.5410951603
82.85,82.84,0.22638085316947612,0.0002354199379698779,-42.4456231178,-6.107521054301049e6,143890.47929278246
82.86,82.85,0.22616173814092763,0.0002352919681926656,-42.4687098465,-6.109778773816176e6,143865.41987970716
82.87,82.86,0.22594283547222208,0.0002351640707974445,-42.4918086221,-6.11203717067828e6,143840.3628575934
82.88,82.87,0.22572414495704768,0.00023503624574033145,-42.5149194509,-6.1142962451397795e6,143815.3082284705
82.89,82.88,0.22550566638929306,0.0002349084929785508,-42.5380423392,-6.116555997447558e6,143790.255994244
82.9,82.89,0.2252873995630487,0.00023478081246752728,-42.5611772928,-6.118816427858587e6,143765.20615875203
82.91,82.9,0.22506934427260536,0.00023465320416448518,-42.5843243183,-6.121077536610612e6,143740.15872268207
82.92,82.91,0.22485150031245488,0.00023452566802623342,-42.6074834217,-6.123339323957166e6,143715.11368912595
82.93,82.92,0.22463386747728992,0.00023439820400772093,-42.6306546098,-6.1256017901457995e6,143690.07105834206
82.94,82.93,0.2244164455620029,0.00023427081206690747,-42.6538378876,-6.127864935426399e6,143665.0308367174
82.95,82.94,0.22419923436168718,0.00023414349216014342,-42.6770332626,-6.13012876004802e6,143639.99302219902
82.96,82.95,0.22398223367163533,0.0002340162442433294,-42.7002407405,-6.132393264254127e6,143614.957618675
82.97,82.96,0.22376544328733963,0.00023388906827410502,-42.7234603276,-6.1346584482976105e6,143589.92462823822
82.98,82.97,0.22354886300449212,0.00023376196420872553,-42.7466920302,-6.136924312429832e6,143564.89405295203
82.99,82.98,0.22333249261898547,0.00023363493200206199,-42.7699358546,-6.139190856897269e6,143539.86589477165
83.0,82.99,0.22311633192690863,0.00023350797161466095,-42.7931918069,-6.141458081948345e6,143514.84015637488
83.01,83.0,0.22290038072455245,0.00023338108299959386,-42.8164598934,-6.143725987836331e6,143489.81683988695
83.02,83.01,0.222684638808405,0.00023325426611574623,-42.8397401205,-6.1459945748075545e6,143464.79594694194
83.03,83.02,0.2224691059751531,0.00023312752091868112,-42.8630324944,-6.1482638431066945e6,143439.77747981215
83.04,83.03,0.22225378202168186,0.00023300084736631505,-42.8863370212,-6.150533792991569e6,143414.7614414161
83.05,83.04,0.2220386667450753,0.00023287424541462652,-42.9096537077,-6.1528044247088125e6,143389.7478320761
83.06,83.05,0.22182375994261538,0.00023274771502097808,-42.9329825593,-6.155075738508949e6,143364.73665689124
83.07,83.06,0.22160906141178038,0.00023262125614217894,-42.9563235832,-6.157347734632941e6,143339.7279147289
83.08,83.07,0.2213945709502473,0.00023249486873586867,-42.979676785,-6.159620413347267e6,143314.72161040045
83.09,83.08,0.2211802883558914,0.00023236855275705657,-43.0030421715,-6.161893774890932e6,143289.71774407834
83.1,83.09,0.22096621342678394,0.00023224230816407457,-43.0264197486,-6.164167819512094e6,143264.71631915562
83.11,83.1,0.22075234596119267,0.00023211613491442377,-43.0498095228,-6.166442547465217e6,143239.7173371778
83.12,83.11,0.2205386857575835,0.00023199003296422099,-43.0732115002,-6.168717959001866e6,143214.72080096055
83.13,83.12,0.22032523261461887,0.00023186400227082906,-43.0966256875,-6.170994054372659e6,143189.72671130794
83.14,83.13,0.22011198633115664,0.00023173804279161066,-43.1200520906,-6.173270833818657e6,143164.7350714682
83.15,83.14,0.21989894670625165,0.00023161215448392865,-43.1434907159,-6.175548297604114e6,143139.7458835706
83.16,83.15,0.21968611353915465,0.000231486337303346,-43.1669415697,-6.177826445967763e6,143114.7591494909
83.17,83.16,0.21947348662931282,0.0002313605912088761,-43.1904046583,-6.18010527916754e6,143089.77487155577
83.18,83.17,0.21926106577636756,0.0002312349161570831,-43.2138799884,-6.182384797448257e6,143064.79305046916
83.19,83.18,0.2190488507801572,0.0002311093121052977,-43.2373675659,-6.184665001066648e6,143039.81368986733
83.2,83.19,0.21883684144071483,0.00023098377901075492,-43.2608673973,-6.1869458902680585e6,143014.83679114116
83.21,83.2,0.21862503755826831,0.00023085831682998682,-43.2843794888,-6.189227465315696e6,142989.8623570931
83.22,83.21,0.2184134389332407,0.00023073292552211195,-43.3079038467,-6.191509726442816e6,142964.89038950796
83.23,83.22,0.2182020453662496,0.00023060760504282535,-43.3314404775,-6.1937926739105275e6,142939.92089016
83.24,83.23,0.21799085665810788,0.00023048235534977305,-43.3549893875,-6.196076307968257e6,142914.95386122027
83.25,83.24,0.21777987260982168,0.000230357176401054,-43.3785505829,-6.198360628869321e6,142889.98930528446
83.26,83.25,0.21756909302259145,0.0002302320681540309,-43.4021240702,-6.2006456368568335e6,142865.02722373008
83.27,83.26,0.21735851769781267,0.00023010703056523593,-43.4257098555,-6.202931332199135e6,142840.06761983913
83.28,83.27,0.21714814643699853,0.00022998206359383145,-43.4493079453,-6.205217715128249e6,142815.11049474563
83.29,83.28,0.21693797904208087,0.00022985716719565752,-43.4729183468,-6.207504785905141e6,142790.15584795838
83.3,83.29,0.21672801531496025,0.0002297323413284921,-43.4965410647,-6.20979254478297e6,142765.20368702564
83.31,83.3,0.2165182550578045,0.0002296075859514976,-43.5201761067,-6.212080992016783e6,142740.2540096896
83.32,83.31,0.21630869807297548,0.0002294829010206524,-43.543823478,-6.214370127846933e6,142715.30682156724
83.33,83.32,0.21609934416302742,0.00022935828649415,-43.5674831861,-6.2166599525305405e6,142690.36212112286
83.34,83.33,0.21589019313070737,0.00022923374232962986,-43.5911552368,-6.218950466324523e6,142665.41991239626
83.35,83.34,0.21568124477895448,0.0002291092684850085,-43.6148396367,-6.221241669474813e6,142640.48019655925
83.36,83.35,0.21547249891090062,0.00022898486491716418,-43.638536392,-6.223533562237171e6,142615.5429763244
83.37,83.36,0.21526395532986878,0.00022886053158546694,-43.662245509,-6.225826144862762e6,142590.60825397645
83.38,83.37,0.21505561383937524,0.00022873626844637963,-43.6859669944,-6.228119417601686e6,142565.67603047573
83.39,83.38,0.21484747424312675,0.0002286120754573343,-43.7097008543,-6.230413380706177e6,142540.74630879684
83.4,83.39,0.21463953634502164,0.00022848795257777017,-43.7334470953,-6.232708034436845e6,142515.8190904798
83.41,83.4,0.21443179994915043,0.00022836389976408099,-43.7572057235,-6.235003379034329e6,142490.89437824392
83.42,83.41,0.21422426485979387,0.00022823991697487535,-43.7809767455,-6.237299414761772e6,142465.97217369915
83.43,83.42,0.2140169308814236,0.0002281160041680697,-43.8047601676,-6.239596141864823e6,142441.05247903886
83.44,83.43,0.213809797818703,0.0002279921613013038,-43.8285559962,-6.2418935605991315e6,142416.13529636507
83.45,83.44,0.21360286547648422,0.00022786838833311693,-43.852364238,-6.244191671218758e6,142391.22062677506
83.46,83.45,0.21339613365981186,0.0002277446852206643,-43.8761848993,-6.2464904739749e6,142366.30847260734
83.47,83.46,0.21318960217391889,0.00022762105192283133,-43.9000179863,-6.248789969121022e6,142341.39883658133
83.48,83.47,0.2129832708242297,0.00022749748839628864,-43.9238635056,-6.251090156910777e6,142316.49172012848
83.49,83.48,0.21277713941635687,0.00022737399460096003,-43.9477214631,-6.253391037593136e6,142291.58712684785
83.5,83.49,0.21257120775610386,0.0002272505704945542,-43.9715918661,-6.255692611426353e6,142266.68505602123
83.51,83.5,0.21236547564946356,0.00022712721603360353,-43.9954747203,-6.257994878669284e6,142241.78551213077
83.52,83.51,0.21215994290261728,0.00022700393117796236,-44.0193700327,-6.260297839561804e6,142216.88849502642
83.53,83.52,0.21195460932193574,0.00022688071588540878,-44.0432778095,-6.262601494366158e6,142191.99400766066
83.54,83.53,0.21174947471397862,0.0002267575701145515,-44.0671980564,-6.26490584333409e6,142167.102054364
83.55,83.54,0.2115445388854951,0.00022663449382178422,-44.0911307811,-6.267210886716923e6,142142.21263300898
83.56,83.55,0.21133980164342045,0.00022651148696765355,-44.1150759894,-6.269516624769952e6,142117.32574769668
83.57,83.56,0.21113526279488107,0.00022638854950896866,-44.1390336877,-6.271823057752803e6,142092.44140069475
83.58,83.57,0.2109309221471897,0.00022626568140516863,-44.1630038822,-6.274130185915947e6,142067.55959471202
83.59,83.58,0.2107267795078468,0.0002261428826141701,-44.1869865804,-6.276438009506391e6,142042.68032820386
83.6,83.59,0.21052283468454247,0.00022602015309388943,-44.2109817875,-6.278746528789765e6,142017.80360745091
83.61,83.6,0.21031908748519262,0.00022589749280386558,-44.2349895109,-6.28105574401555e6,141992.9294313007
83.62,83.61,0.2101155377177802,0.0002257749017010239,-44.2590097563,-6.283365655428578e6,141968.05780396337
83.63,83.62,0.20991218519059684,0.0002256523797448257,-44.2830425308,-6.285676263294511e6,141943.18872563148
83.64,83.63,0.20970902971208102,0.00022552992689405682,-44.3070878409,-6.287987567868421e6,141918.32219819154
83.65,83.64,0.20950607109085773,0.00022540754310524947,-44.3311456922,-6.290299569398925e6,141893.45822627124
83.66,83.65,0.2093033091357381,0.00022528522833974727,-44.3552160917,-6.292612268144242e6,141868.59681023518
83.67,83.66,0.20910074365572043,0.00022516298255473703,-44.3792990463,-6.294925664353883e6,141843.73795058182
83.68,83.67,0.20889837445998885,0.00022504080570886494,-44.4033945621,-6.297239758293738e6,141818.88165074374
83.69,83.68,0.20869620135791367,0.00022491869776049636,-44.4275026455,-6.299554550208831e6,141794.02791272817
83.7,83.69,0.20849422415905128,0.00022479665866879367,-44.4516233028,-6.3018700403562635e6,141769.17673913855
83.71,83.7,0.20829244267314442,0.00022467468839153498,-44.4757565414,-6.304186228986441e6,141744.32812892628
83.72,83.71,0.20809085671011904,0.00022455278688940537,-44.4999023669,-6.306503116365631e6,141719.482087146
83.73,83.72,0.20788946608008885,0.0002244309541192139,-44.5240607861,-6.308820702739291e6,141694.63861456336
83.74,83.73,0.20768827059335243,0.00022430919004026132,-44.5482318055,-6.311138988372944e6,141669.79771335752
83.75,83.74,0.2074872700603919,0.00022418749461157163,-44.5724154314,-6.313457973511472e6,141644.95938588557
83.76,83.75,0.207286464291876,0.00022406586779203034,-44.5966116706,-6.315777658411995e6,141620.1236331958
83.77,83.76,0.20708585309865718,0.00022394430953983076,-44.6208205295,-6.318098043332267e6,141595.29045762852
83.78,83.77,0.20688543629177172,0.0002238228198159349,-44.6450420145,-6.320419128532752e6,141570.45986158957
83.79,83.78,0.2066852136824418,0.0002237013985764596,-44.6692761324,-6.322740914257433e6,141545.63184585288
83.8,83.79,0.20648518508207248,0.00022358004578167473,-44.6935228895,-6.325063400769643e6,141520.80641321768
83.81,83.8,0.2062853503022526,0.00022345876139074266,-44.7177822923,-6.3273865883272365e6,141495.9835657314
83.82,83.81,0.2060857091547565,0.00022333754536116456,-44.7420543474,-6.329710477182697e6,141471.16330501085
83.83,83.82,0.20588626145153913,0.00022321639765417926,-44.7663390617,-6.332035067593225e6,141446.34563183703
83.84,83.83,0.20568700700474143,0.0002230953182271496,-44.7906364411,-6.334360359812126e6,141421.5305500705
83.85,83.84,0.20548794562668604,0.00022297430704027607,-44.8149464922,-6.336686354097571e6,141396.71806147232
83.86,83.85,0.2052890771298793,0.00022285336405202904,-44.8392692218,-6.339013050705542e6,141371.90816713028
83.87,83.86,0.2050904013270105,0.00022273248922129396,-44.8636046371,-6.341340449892945e6,141347.10086690108
83.88,83.87,0.2048919180309508,0.00022261168250737156,-44.8879527433,-6.34366855191415e6,141322.29616689324
83.89,83.88,0.20469362705475402,0.0002224909438712931,-44.9123135475,-6.345997357031752e6,141297.49406741475
83.9,83.89,0.2044955282116574,0.0002223702732684833,-44.9366870568,-6.348326865493041e6,141272.69456844367
83.91,83.9,0.20429762131507875,0.00022224967066156537,-44.961073277,-6.350657077561387e6,141247.89767441092
83.92,83.91,0.20409990617861898,0.00022212913600817887,-44.9854722151,-6.352987993491004e6,141223.1033857756
83.93,83.92,0.20390238261606022,0.00022200866926734772,-45.0098838775,-6.355319613543358e6,141198.31170505018
83.94,83.93,0.2037050504413658,0.00022188827039952176,-45.0343082712,-6.357651937969233e6,141173.5226326332
83.95,83.94,0.20350790946868144,0.0002217679393633236,-45.0587454017,-6.359984967024172e6,141148.73617373774
83.96,83.95,0.20331095951233333,0.0002216476761176247,-45.0831952767,-6.362318700968353e6,141123.9523267895
83.97,83.96,0.20311420038682865,0.000221527480623484,-45.1076579026,-6.36465314006269e6,141099.17109431283
83.98,83.97,0.20291763190685583,0.00022140735283867968,-45.1321332854,-6.366988284555128e6,141074.39247979916
83.99,83.98,0.20272125388728454,0.00022128729272237398,-45.1566214317,-6.369324134711098e6,141049.61648525426
84.0,83.99,0.2025250661431627,0.00022116730023705175,-45.181122349,-6.371660690788377e6,141024.8431097109
84.01,84.0,0.2023290684897221,0.00022104737533786074,-45.2056360432,-6.373997953033838e6,141000.0723569653
84.02,84.01,0.20213326074237106,0.0002209275179877011,-45.2301625208,-6.376335921716502e6,140975.30422943353
84.03,84.02,0.20193764271670042,0.00022080772814476603,-45.254701789,-6.378674597092621e6,140950.5387270738
84.04,84.03,0.20174221422847952,0.00022068800576891025,-45.2792538532,-6.381013979413649e6,140925.77585535205
84.05,84.04,0.20154697509365846,0.000220568350818327,-45.3038187214,-6.383354068944263e6,140901.0156119352
84.06,84.05,0.20135192512836494,0.00022044876325563945,-45.3283963995,-6.38569486593583e6,140876.2580007412
84.07,84.06,0.20115706414890788,0.00022032924303793349,-45.3529868942,-6.388036370648958e6,140851.5030234072
84.08,84.07,0.20096239197177482,0.0002202097901256175,-45.3775902121,-6.390378583341584e6,140826.7506818284
84.09,84.08,0.20076790841363074,0.00022009040447909962,-45.4022063595,-6.392721504268302e6,140802.00097876263
84.1,84.09,0.2005736132913213,0.00021997108605712696,-45.426835344,-6.395065133696525e6,140777.25391322444
84.11,84.1,0.2003795064218701,0.00021985183481983093,-45.4514771717,-6.3974094718791675e6,140752.5094885687
84.12,84.11,0.20018558762247807,0.00021973265072720453,-45.4761318486,-6.399754519073126e6,140727.76770854896
84.13,84.12,0.19999185671052613,0.00021961353373868702,-45.5007993822,-6.402100275538362e6,140703.028572348
84.14,84.13,0.19979831350357233,0.00021949448381454817,-45.5254797786,-6.404446741530096e6,140678.2920833843
84.15,84.14,0.19960495781935209,0.00021937550091395033,-45.5501730449,-6.40679391731376e6,140653.55824221382
84.16,84.15,0.1994117894757794,0.00021925658499702497,-45.5748791875,-6.409141803139279e6,140628.8270512221
84.17,84.16,0.19921880829094507,0.00021913773602501096,-45.5995982128,-6.411490399268104e6,140604.09851305163
84.18,84.17,0.1990260140831183,0.00021901895395582473,-45.6243301277,-6.4138397059654705e6,140579.37262889088
84.19,84.18,0.19883340667074467,0.0002189002387502899,-45.6490749393,-6.416189723487262e6,140554.6493991155
84.2,84.19,0.19864098587244608,0.0002187815903693338,-45.6738326536,-6.418540452086755e6,140529.92882743874
84.21,84.2,0.19844875150702265,0.00021866300877180738,-45.6986032774,-6.420891892027898e6,140505.21091534794
84.22,84.21,0.19825670339345083,0.00021854449391773827,-45.7233868174,-6.423244043563401e6,140480.49566439906
84.23,84.22,0.1980648413508823,0.00021842604576743078,-45.7481832804,-6.425596906968034e6,140455.78307632965
84.24,84.23,0.19787316519864717,0.00021830766428073954,-45.772992673,-6.427950482479601e6,140431.0731526899
84.25,84.24,0.19768167475624968,0.00021818934941890338,-45.7978150017,-6.430304770376015e6,140406.3658962185
84.26,84.25,0.19749036984337084,0.00021807110114149993,-45.8226502734,-6.432659770905565e6,140381.66130778595
84.27,84.26,0.19729925027986828,0.00021795291940727643,-45.8474984952,-6.43501548433464e6,140356.9593880537
84.28,84.27,0.19710831588577327,0.00021783480417885591,-45.8723596726,-6.437371910919432e6,140332.2601423649
84.29,84.28,0.1969175664812945,0.0002177167554149855,-45.8972338133,-6.439729050916007e6,140307.56356933032
84.3,84.29,0.19672700188681533,0.000217598773074966,-45.9221209235,-6.442086904589197e6,140282.86967234887
84.31,84.3,0.19653662192289292,0.00021748085712162821,-45.9470210105,-6.444445472200188e6,140258.17845138375
84.32,84.31,0.19634642641026134,0.0002173630075136501,-45.9719340802,-6.446804754003106e6,140233.48991052626
84.33,84.32,0.1961564151698276,0.00021724522421206279,-45.9968601397,-6.449164750261982e6,140208.80405042457
84.34,84.33,0.19596658802267533,0.00021712750717582102,-46.0217991959,-6.451525461237008e6,140184.12087226182
84.35,84.34,0.19577694479006072,0.00021700985636657902,-46.0467512551,-6.453886887184601e6,140159.4403789733
84.36,84.35,0.19558748529341463,0.00021689227174543716,-46.071716324,-6.456249028365286e6,140134.7625723692
84.37,84.36,0.19539820935434246,0.00021677475327155777,-46.0966944104,-6.458611885042537e6,140110.08745098635
84.38,84.37,0.19520911679462385,0.00021665730090465705,-46.1216855195,-6.460975457473357e6,140085.41502113343
84.39,84.38,0.1950202074362109,0.00021653991460735813,-46.1466896583,-6.4633397459247615e6,140060.74528386584
84.4,84.39,0.19483148110122997,0.00021642259433896186,-46.1717068343,-6.465704750654468e6,140036.0782385292
84.41,84.4,0.19464293776802882,0.00021630516091310546,-46.1967370876,-6.468070475852971e6,140011.4138708102
84.42,84.41,0.19445457679093756,0.0002161881517314793,-46.2217803242,-6.47043690997267e6,139986.7522321504
84.43,84.42,0.19426639846074462,0.00021607102931362488,-46.2468366508,-6.472804065096104e6,139962.09327723033
84.44,84.43,0.1940784024442216,0.00021595397276672138,-46.2719060414,-6.475171937533719e6,139937.4370215117
84.45,84.44,0.19389058856436006,0.00021583698205228467,-46.2969885031,-6.477540527548438e6,139912.78346570441
84.46,84.45,0.19370295664432366,0.00021572005713030765,-46.3220840411,-6.479909835411332e6,139888.1326164412
84.47,84.46,0.19351550650744936,0.00021560319796230603,-46.3471926634,-6.482279861369356e6,139863.4844713768
84.48,84.47,0.19332823797724555,0.00021548640450764993,-46.3723143762,-6.484650605693211e6,139838.83903412367
84.49,84.48,0.1931411508773935,0.00021536967672737043,-46.397449187,-6.48702206864619e6,139814.19630421782
84.5,84.49,0.19295424503174458,0.00021525301458443692,-46.4225971015,-6.489394250479491e6,139789.5562863674
84.51,84.5,0.19276752026432384,0.00021513641803655808,-46.4477581274,-6.491767151462636e6,139764.9189796542
84.52,84.51,0.19258097639932675,0.00021501988704621886,-46.4729322707,-6.494140771857219e6,139740.28438811487
84.53,84.52,0.19239461326112098,0.0002149034215739659,-46.4981195391,-6.496515111916922e6,139715.6525105072
84.54,84.53,0.19220843067424404,0.00021478702158117638,-46.5233199387,-6.498890171907205e6,139691.0233506608
84.55,84.54,0.19202242846340592,0.00021467068702770502,-46.5485334765,-6.501265952089276e6,139666.39690961342
84.56,84.55,0.19183660645348627,0.0002145544178747905,-46.5737601585,-6.503642452737691e6,139641.7731916957
84.57,84.56,0.19165096446953592,0.0002144382140842256,-46.5989999931,-6.506019674089205e6,139617.15219323512
84.58,84.57,0.19146550233677626,0.0002143220756161415,-46.624252986,-6.5083976164285e6,139592.53391969186
84.59,84.58,0.19128021988059934,0.0002142060024315004,-46.6495191436,-6.510776280005115e6,139567.91837367415
84.6,84.59,0.19109511692656644,0.0002140899944920949,-46.6747984741,-6.513155665082727e6,139543.30555271488
84.61,84.6,0.19091019330040995,0.00021397405175833307,-46.700090983,-6.515535771927535e6,139518.69546248534
84.62,84.61,0.19072544882803155,0.00021385817419117706,-46.7253966774,-6.517916600803406e6,139494.08810382496
84.63,84.62,0.19054088333550226,0.00021374236175186577,-46.750715565,-6.520298151962649e6,139469.48347554452
84.64,84.63,0.19035649664906332,0.00021362661440219168,-46.7760476512,-6.522680425676277e6,139444.8815837253
84.65,84.64,0.19017228859512453,0.00021351093210283993,-46.8013929436,-6.525063422200572e6,139420.2824275738
84.66,84.65,0.189988259000266,0.00021339531481401124,-46.8267514493,-6.527447141805254e6,139395.68600808483
84.67,84.66,0.1898044076912355,0.0002132797624989517,-46.8521231742,-6.529831584752906e6,139371.09232967868
84.68,84.67,0.18962073449495068,0.0002131642751171697,-46.8775081258,-6.532216751295719e6,139346.50139179605
84.69,84.68,0.1894372392384975,0.00021304885263038873,-46.9029063112,-6.53460264170379e6,139321.9131954598
84.7,84.69,0.18925392174913028,0.00021293349500012444,-46.9283177367,-6.53698925624106e6,139297.32774394442
84.71,84.7,0.1890707818542721,0.00021281820218733882,-46.953742409,-6.539376595168765e6,139272.74503928167
84.72,84.71,0.1888878193815136,0.00021270297415437825,-46.9791803355,-6.541764658750707e6,139248.1650814882
84.73,84.72,0.1887050341586137,0.00021258781086137414,-47.0046315223,-6.544153447246406e6,139223.58787435063
84.74,84.73,0.18852242601350014,0.00021247271226970373,-47.0300959774,-6.546542960925253e6,139199.01341624203
84.75,84.74,0.1883399947742668,0.0002123576783418518,-47.0555737064,-6.548933200044571e6,139174.44171239284
84.76,84.75,0.18815774026917562,0.00021224270903822662,-47.081064717,-6.551324164871124e6,139149.87276202306
84.77,84.76,0.18797566232665672,0.0002121278043208977,-47.1065690157,-6.553715855664073e6,139125.30656774866
84.78,84.77,0.18779376077530574,0.00021201296415179597,-47.1320866093,-6.556108272697004e6,139100.74313160934
84.79,84.78,0.18761203544388802,0.00021189818849008386,-47.1576175049,-6.558501416218173e6,139076.18245422808
84.8,84.79,0.18743048616133248,0.00021178347729990734,-47.1831617091,-6.56089528650767e6,139051.62453838484
84.81,84.8,0.18724911275673728,0.00021166883054153624,-47.2087192292,-6.563289883814959e6,139027.06938415242
84.82,84.81,0.1870679150593659,0.00021155424817717838,-47.2342900715,-6.565685208408091e6,139002.5169949503
84.83,84.82,0.186886892898648,0.00021143973016904175,-47.2598742437,-6.568081260554228e6,138977.96737006318
84.84,84.83,0.18670604610418096,0.00021132527647670394,-47.2854717514,-6.570478040525762e6,138953.4205150703
84.85,84.84,0.18652537450572698,0.00021121088706278822,-47.3110826026,-6.572875548561649e6,138928.87642779143
84.86,84.85,0.186344877933214,0.00021109656189019458,-47.3367068039,-6.575273784944975e6,138904.33511110343
84.87,84.86,0.18616455621673603,0.0002109823009191929,-47.3623443619,-6.57767274994347e6,138879.7965675616
84.88,84.87,0.18598440918655332,0.0002108681041117142,-47.3879952838,-6.580072443801897e6,138855.260797482
84.89,84.88,0.18580443667309,0.00021075397143065848,-47.4136595764,-6.582472866802435e6,138830.72780315066
84.9,84.89,0.18562463850693744,0.00021063990283588034,-47.4393372468,-6.5848740192060005e6,138806.19758553183
84.91,84.9,0.18544501451885034,0.00021052589828986454,-47.4650283013,-6.587275901273545e6,138781.6701479377
84.92,84.91,0.18526556453974832,0.00021041195775620326,-47.4907327476,-6.58967851326764e6,138757.14548962517
84.93,84.92,0.1850862884007178,0.00021029808119392047,-47.5164505923,-6.592081855452235e6,138732.62361310457
84.94,84.93,0.1849071859330073,0.00021018426856646993,-47.5421818424,-6.594485928099683e6,138708.1045198994
84.95,84.94,0.184728256968031,0.00021007051983675177,-47.5679265039,-6.59689073146612e6,138683.58821411428
