LE,HLE,param1,param2,dHLE,WTP,WTP_1y
89.95,89.94,0.1688018456238905,3.197783641596963e12,75.9647656618,9.12378081255517e-7,1.2010542957737573e-8
89.96,89.95,0.1689336153074281,3.197783641596963e12,75.8152812562,9.124163956091724e-7,1.2034729417224937e-8
89.97,89.96,0.1690656449661302,3.197783641596963e12,75.6659008399,9.124546798103311e-7,1.2058994470190423e-8
89.98,89.97,0.1691979354458254,3.197783641596963e12,75.5166244656,9.124929338785224e-7,1.208333847461878e-8
89.99,89.98,0.16933048759619262,3.197783641596963e12,75.3674521873,9.125311578333051e-7,1.2107761790401529e-8
90.0,89.99,0.16946330227078477,3.197783641596963e12,75.2183840574,9.125693516942704e-7,1.2132264779816041e-8
90.01,90.0,0.16959638032704918,3.197783641596963e12,75.0694201302,9.12607515481037e-7,1.2156847806979398e-8
90.02,90.01,0.16972972262635197,3.197783641596963e12,74.9205604592,9.163281638763364e-7,1.2230663495574722e-8
90.03,90.02,0.1698633300340008,3.197783641596963e12,74.7718050978,9.163659098443366e-7,1.2255500701711675e-8
90.04,90.03,0.1699972034192673,3.197783641596963e12,74.6231541003,9.164036255467027e-7,1.2280419349669631e-8
90.05,90.04,0.17013134365541283,3.197783641596963e12,74.4746075202,9.164413110030636e-7,1.2305419813786788e-8
90.06,90.05,0.17026575161970925,3.197783641596963e12,74.3261654116,9.164789662330762e-7,1.2330502470534318e-8
90.07,90.06,0.17040042819346402,3.197783641596963e12,74.177827829,9.127291580059902e-7,1.230460886654808e-8
90.08,90.07,0.1705353742620437,3.197783641596963e12,74.0295948263,9.127670013203962e-7,1.2329758165799438e-8
90.09,90.08,0.17067059071489893,3.197783641596963e12,73.8814664582,9.128048145959825e-7,1.235499047805746e-8
90.1,90.09,0.17080607844558737,3.197783641596963e12,73.7334427787,9.128425978524347e-7,1.2380306187413445e-8
90.11,90.1,0.1709418383517991,3.197783641596963e12,73.5855238425,9.128803511094658e-7,1.2405705680146607e-8
90.12,90.11,0.17107787133538116,3.197783641596963e12,73.4377097044,9.129180743868235e-7,1.2431189344840452e-8
90.13,90.12,0.17121417830236071,3.197783641596963e12,73.2900004192,9.129557677042783e-7,1.2456757572416504e-8
90.14,90.13,0.17135076016297268,3.197783641596963e12,73.1423960414,9.129934310816304e-7,1.2482410756202991e-8
90.15,90.14,0.1714876178316839,3.197783641596963e12,72.9948966264,9.130310645387114e-7,1.2508149291747831e-8
90.16,90.15,0.17162475222721615,3.197783641596963e12,72.8475022297,9.130686680953773e-7,1.2533973576970747e-8
90.17,90.16,0.1717621642725762,3.197783641596963e12,72.7002129056,9.131062417715168e-7,1.2559884012405437e-8
90.18,90.17,0.17189985489507661,3.197783641596963e12,72.5530287102,9.131437855870421e-7,1.25858810007013e-8
90.19,90.18,0.17203782502636542,3.197783641596963e12,72.4059496981,9.131812995618982e-7,1.2611964947210145e-8
90.2,90.19,0.17217607560245043,3.197783641596963e12,72.2589759252,9.132187837160574e-7,1.2638136259520061e-8
90.21,90.2,0.17231460756372582,3.197783641596963e12,72.1121074476,9.132562380695184e-7,1.2664395347662427e-8
90.22,90.21,0.17245342185499843,3.197783641596963e12,71.9653443202,9.132936626423098e-7,1.2690742624376728e-8
90.23,90.22,0.17259251942551485,3.197783641596963e12,71.8186866,9.133310574544883e-7,1.2717178504549376e-8
90.24,90.23,0.17273190122898746,3.197783641596963e12,71.6721343423,9.1336842252614e-7,1.2743703405900686e-8
90.25,90.24,0.1728715682236234,3.197783641596963e12,71.5256876029,9.134057578773756e-7,1.2770317748617373e-8
90.26,90.25,0.17301152137214945,3.197783641596963e12,71.3793464389,9.134430635283383e-7,1.2797021955226731e-8
90.27,90.26,0.17315176164184073,3.197783641596963e12,71.2331109057,9.134803394991962e-7,1.2823816451151235e-8
90.28,90.27,0.17329229000454804,3.197783641596963e12,71.0869810603,9.135175858101471e-7,1.2850701664138046e-8
90.29,90.28,0.1734331074367267,3.197783641596963e12,70.9409569594,9.135548024814158e-7,1.2877678024617705e-8
90.3,90.29,0.17357421491946298,3.197783641596963e12,70.795038659,9.135919895332566e-7,1.2904745965798182e-8
90.31,90.3,0.17371561343850378,3.197783641596963e12,70.6492262163,9.136291469859498e-7,1.2931905923339891e-8
90.32,90.31,0.17385730398428384,3.197783641596963e12,70.5035196885,9.136662748598061e-7,1.2959158335592092e-8
90.33,90.32,0.17399928755195657,3.197783641596963e12,70.3579191319,9.137033731751616e-7,1.2986503643779483e-8
90.34,90.33,0.17414156514142023,3.197783641596963e12,70.2124246041,9.137404419523817e-7,1.3013942291618635e-8
90.35,90.34,0.17428413775734897,3.197783641596963e12,70.0670361626,9.137774812118588e-7,1.3041474725594429e-8
90.36,90.35,0.1744270064092225,3.197783641596963e12,69.921753864,9.138144909740138e-7,1.3069101395131071e-8
90.37,90.36,0.17457017211135323,3.197783641596963e12,69.7765777669,9.138514712592955e-7,1.3096822752072548e-8
90.38,90.37,0.174713635882919,3.197783641596963e12,69.631507928,9.138884220881783e-7,1.3124639251431295e-8
90.39,90.38,0.1748573987479917,3.197783641596963e12,69.4865444053,9.139253434811684e-7,1.315255135081174e-8
90.4,90.39,0.17500146173556766,3.197783641596963e12,69.3416872565,9.139622354587959e-7,1.3180559510731005e-8
90.41,90.4,0.1751458258795971,3.197783641596963e12,69.1969365401,9.139990980416179e-7,1.3208664194432227e-8
90.42,90.41,0.17529049221901766,3.197783641596963e12,69.0522923136,9.140359312502227e-7,1.3236865868248682e-8
90.43,90.42,0.17543546179778244,3.197783641596963e12,68.9077546355,9.140727351052239e-7,1.3265165001245166e-8
90.44,90.43,0.17558073566489274,3.197783641596963e12,68.7633235644,9.141095096272637e-7,1.3293562065410616e-8
90.45,90.44,0.17572631487442872,3.197783641596963e12,68.6189991583,9.141462548370081e-7,1.3322057535816376e-8
90.46,90.45,0.17587220048558225,3.197783641596963e12,68.4747814757,9.141829707551557e-7,1.3350651890427378e-8
90.47,90.46,0.17601839356268748,3.197783641596963e12,68.330670576,9.142196574024278e-7,1.337934561004487e-8
90.48,90.47,0.17616489517525363,3.197783641596963e12,68.1866665175,9.142563147995779e-7,1.3408139178719574e-8
90.49,90.48,0.1763117063979971,3.197783641596963e12,68.0427693589,9.142929429673805e-7,1.3437033083483556e-8
90.5,90.49,0.17645882831087514,3.197783641596963e12,67.8989791601,9.14329541926643e-7,1.3466027814213996e-8
90.51,90.5,0.1766062619991164,3.197783641596963e12,67.7552959799,9.143661116981972e-7,1.3495123864110183e-8
90.52,90.51,0.17675400855325746,3.197783641596963e12,67.6117198772,9.14402652302902e-7,1.3524321729482533e-8
90.53,90.52,0.17690206906917316,3.197783641596963e12,67.4682509121,9.144391637616443e-7,1.3553621909555765e-8
90.54,90.53,0.17705044464811223,3.197783641596963e12,67.3248891442,9.144756460953366e-7,1.3583024906831474e-8
90.55,90.54,0.17719913639672952,3.197783641596963e12,67.1816346326,9.14512099324921e-7,1.3612531227115343e-8
90.56,90.55,0.17734814542712166,3.197783641596963e12,67.0384874379,9.145485234713631e-7,1.364214137913747e-8
90.57,90.56,0.17749747285686143,3.197783641596963e12,66.8954476197,9.14584918555658e-7,1.3671855875082336e-8
90.58,90.57,0.17764711980903186,3.197783641596963e12,66.7525152381,9.146212845988263e-7,1.3701675230310908e-8
90.59,90.58,0.1777970874122608,3.197783641596963e12,66.6096903535,9.146576216219163e-7,1.3731599963425677e-8
90.6,90.59,0.177947376800757,3.197783641596963e12,66.466973026,9.146939296460013e-7,1.3761630596419652e-8
90.61,90.6,0.1780979891143463,3.197783641596963e12,66.3243633165,9.147302086921845e-7,1.3791767654475477e-8
90.62,90.61,0.17824892549850557,3.197783641596963e12,66.1818612853,9.14766458781592e-7,1.3822011666280767e-8
90.63,90.62,0.1784001871043997,3.197783641596963e12,66.0420807404,9.1480267993538e-7,1.3851814928898305e-8
90.64,90.63,0.17855177508891917,3.197783641596963e12,65.8998087622,9.14838872174728e-7,1.3882268998320338e-8
90.65,90.64,0.1787036906147143,3.197783641596963e12,65.7550065273,9.148750355208445e-7,1.3913389775742916e-8
90.66,90.65,0.17885593485023418,3.197783641596963e12,65.6129358185,9.149111699949633e-7,1.3944066952373712e-8
90.67,90.66,0.17900850896976342,3.197783641596963e12,65.4709730931,9.149472756183443e-7,1.3974853777066754e-8
90.68,90.67,0.1791614141534582,3.197783641596963e12,65.3291184128,9.14983352412276e-7,1.4005750799064854e-8
90.69,90.68,0.17931465158738738,3.197783641596963e12,65.1873718389,9.150194003980697e-7,1.4036758571267322e-8
90.7,90.69,0.17946822246356745,3.197783641596963e12,65.0457334337,9.150554195970668e-7,1.406787764995789e-8
90.71,90.7,0.17962212798000088,3.197783641596963e12,64.9042032588,9.150914100306301e-7,1.4099108595198077e-8
90.72,90.71,0.1797763693407191,3.197783641596963e12,64.7627813761,9.151273717201542e-7,1.4130451970641769e-8
90.73,90.72,0.17993094775581528,3.197783641596963e12,64.6214678474,9.151633046870558e-7,1.4161908343650798e-8
90.74,90.73,0.18008586444148875,3.197783641596963e12,64.4802627353,9.151992089527794e-7,1.4193478285127235e-8
90.75,90.74,0.18024112062008202,3.197783641596963e12,64.3391661026,9.152350845387943e-7,1.4225162369672193e-8
90.76,90.75,0.1803967175201226,3.197783641596963e12,64.1981780113,9.152709314665966e-7,1.425696117583731e-8
90.77,90.76,0.18055265637636037,3.197783641596963e12,64.0572985245,9.153067497577087e-7,1.4288875285735493e-8
90.78,90.77,0.18070893842981192,3.197783641596963e12,63.9165277044,9.15342539433679e-7,1.4320905285514546e-8
90.79,90.78,0.18086556492779793,3.197783641596963e12,63.7758656149,9.153783005160792e-7,1.4353051764807701e-8
90.8,90.79,0.18102253712398653,3.197783641596963e12,63.6353123181,9.154140330265112e-7,1.4385315317547943e-8
90.81,90.8,0.1811798562784358,3.197783641596963e12,63.494867878,9.154497369865979e-7,1.44176965411686e-8
90.82,90.81,0.18133752365763137,3.197783641596963e12,63.3545323579,9.154854124179912e-7,1.4450196037219026e-8
90.83,90.82,0.18149554053453457,3.197783641596963e12,63.2143058211,9.155210593423663e-7,1.4482814411240104e-8
90.84,90.83,0.18165390818862098,3.197783641596963e12,63.0741883313,9.155566777814265e-7,1.4515552272705025e-8
90.85,90.84,0.1818126279059238,3.197783641596963e12,62.9341799529,9.155922677568993e-7,1.4548410234980886e-8
90.86,90.85,0.18197170097907814,3.197783641596963e12,62.7942807491,9.156278292905371e-7,1.4581388915799634e-8
90.87,90.86,0.1821311287073645,3.197783641596963e12,62.6544907847,9.156633624041181e-7,1.4614488936644902e-8
90.88,90.87,0.18229091239675274,3.197783641596963e12,62.5148101235,9.15698867119445e-7,1.4647710923386838e-8
90.89,90.88,0.1824510533599458,3.197783641596963e12,62.3752388301,9.157343434583492e-7,1.468105550589811e-8
90.9,90.89,0.18261155291642575,3.197783641596963e12,62.2357769691,9.15769791442682e-7,1.4714523318273358e-8
90.91,90.9,0.18277241239249614,3.197783641596963e12,62.0964246052,9.158052110943247e-7,1.4748114998840602e-8
90.92,90.91,0.18293363312133104,3.197783641596963e12,61.9571818037,9.158406024351808e-7,1.4781831190076629e-8
90.93,90.92,0.18309521644301818,3.197783641596963e12,61.818048629,9.158759654871798e-7,1.4815672538998995e-8
90.94,90.93,0.18325716370460648,3.197783641596963e12,61.6790251465,9.159113002722778e-7,1.4849639696749511e-8
90.95,90.94,0.18341947626015115,3.197783641596963e12,61.5401114217,9.159466068124514e-7,1.4883733318842748e-8
90.96,90.95,0.18358214931481417,3.197783641596963e12,61.4013127645,9.159818837967794e-7,1.4917952769348065e-8
90.97,90.96,0.18374519652243082,3.197783641596963e12,61.2626187576,9.160171339115481e-7,1.4952301297076213e-8
90.98,90.97,0.18390861312855308,3.197783641596963e12,61.1240347057,9.160523558474792e-7,1.4986778282194363e-8
90.99,90.98,0.18407240051573834,3.197783641596963e12,60.9855606741,9.160875496266527e-7,1.5021384398220456e-8
91.0,90.99,0.18423656007378927,3.197783641596963e12,60.8471967291,9.1612271527117e-7,1.505612032300967e-8
91.01,91.0,0.18440109319980394,3.197783641596963e12,60.7089429368,9.1615785280316e-7,1.5090986739085713e-8
91.02,91.01,0.1845660012982252,3.197783641596963e12,60.5707993637,9.161929622447757e-7,1.5125984333531e-8
91.03,91.02,0.18473128578088735,3.197783641596963e12,60.4327660771,9.162280436181928e-7,1.5161113797923316e-8
91.04,91.03,0.18489694806707088,3.197783641596963e12,60.2948431429,9.16263096945614e-7,1.51963758289254e-8
91.05,91.04,0.18506298958354972,3.197783641596963e12,60.1570306277,9.162981222492655e-7,1.52317711278014e-8
91.06,91.05,0.18522941176464258,3.197783641596963e12,60.0193285993,9.163331195513956e-7,1.526730040032608e-8
91.07,91.06,0.18539621605226533,3.197783641596963e12,59.881737125,9.16368088874279e-7,1.5302964357253172e-8
91.08,91.07,0.185563403895984,3.197783641596963e12,59.7442562717,9.16403030240216e-7,1.5338763714333874e-8
91.09,91.08,0.18573097675306208,3.197783641596963e12,59.6068861071,9.164379436715278e-7,1.537469919205136e-8
91.1,91.09,0.18589893608851998,3.197783641596963e12,59.4696266985,9.164728291905618e-7,1.5410771515969142e-8
91.11,91.1,0.1860672833751818,3.197783641596963e12,59.3324781152,9.165076868196885e-7,1.5446981416151138e-8
91.12,91.11,0.18623602009373388,3.197783641596963e12,59.1954404233,9.165425165813025e-7,1.5483329628552623e-8
91.13,91.12,0.1864051477327759,3.197783641596963e12,59.0585136924,9.16577318497822e-7,1.5519816893322405e-8
91.14,91.13,0.18657466778887602,3.197783641596963e12,58.9216979906,9.166120925916912e-7,1.5556443956145355e-8
91.15,91.14,0.18674458176662692,3.197783641596963e12,58.7849933853,9.166468388853749e-7,1.5593211568083548e-8
91.16,91.15,0.1869148911786974,3.197783641596963e12,58.6483999468,9.166815574013625e-7,1.5630120484665993e-8
91.17,91.16,0.18708559754589515,3.197783641596963e12,58.5119177433,9.167162481621674e-7,1.5667171467254418e-8
91.18,91.17,0.1872567023972165,3.197783641596963e12,58.3755468436,9.167509111903284e-7,1.5704365282375705e-8
91.19,91.18,0.1874282072699056,3.197783641596963e12,58.2392873173,9.16785546508405e-7,1.5741702701709977e-8
91.2,91.19,0.18760011370951352,3.197783641596963e12,58.1031392334,9.168201541389809e-7,1.577918450251232e-8
91.21,91.2,0.18777242326995194,3.197783641596963e12,57.9671026616,9.168547341046642e-7,1.581681146730885e-8
91.22,91.21,0.1879451375135565,3.197783641596963e12,57.8311776718,9.168892864280837e-7,1.5854584384076673e-8
91.23,91.22,0.18811825801114035,3.197783641596963e12,57.6953643335,9.16923811131895e-7,1.589250404645588e-8
91.24,91.23,0.18829178634205837,3.197783641596963e12,57.5596627173,9.169583082387758e-7,1.5930571253385348e-8
91.25,91.24,0.18846572409426243,3.197783641596963e12,57.4240728929,9.169927777714251e-7,1.5968786809700563e-8
91.26,91.25,0.1886400728643652,3.197783641596963e12,57.2885949309,9.17027219752565e-7,1.6007151525686032e-8
91.27,91.26,0.18881483425769893,3.197783641596963e12,57.153228902,9.17061634204944e-7,1.6045666217343893e-8
91.28,91.27,0.18899000988837766,3.197783641596963e12,57.0179748767,9.170960211513298e-7,1.6084331706528124e-8
91.29,91.28,0.1891656013793579,3.197783641596963e12,56.8828329257,9.171303806145145e-7,1.6123148820883524e-8
91.3,91.29,0.18934161036250421,3.197783641596963e12,56.747803121,9.171647126173136e-7,1.616211839358252e-8
91.31,91.3,0.18951803847864698,3.197783641596963e12,56.6128855333,9.171990171825623e-7,1.620124126411223e-8
91.32,91.31,0.1896948873776508,3.197783641596963e12,56.4780802342,9.172332943331223e-7,1.6240518277703366e-8
91.33,91.32,0.18987215871847601,3.197783641596963e12,56.343387295,9.172675440918767e-7,1.6279950285723706e-8
91.34,91.33,0.19004985416924225,3.197783641596963e12,56.2088067877,9.173017664817292e-7,1.631953814544342e-8
91.35,91.34,0.19022797540729797,3.197783641596963e12,56.0743387851,9.17335961525608e-7,1.635928272005521e-8
91.36,91.35,0.19040652411928025,3.197783641596963e12,55.9399833584,9.173701292464616e-7,1.6399184879426825e-8
91.37,91.36,0.1905855020011859,3.197783641596963e12,55.8057405802,9.174042696672648e-7,1.6439245499284025e-8
91.38,91.37,0.19076491075843585,3.197783641596963e12,55.6716105231,9.174383828110095e-7,1.64794654616707e-8
91.39,91.38,0.19094475210594367,3.197783641596963e12,55.5375932596,9.174724687007122e-7,1.6519845655035144e-8
91.4,91.39,0.19112502776818263,3.197783641596963e12,55.4036888633,9.17506527359413e-7,1.6560386973929082e-8
91.41,91.4,0.19130573947925458,3.197783641596963e12,55.2698974068,9.175405588101706e-7,1.6601090319687896e-8
91.42,91.41,0.19148688898296012,3.197783641596963e12,55.1362189635,9.175745630760687e-7,1.664195659995293e-8
91.43,91.42,0.1916684780328674,3.197783641596963e12,55.0026536069,9.176085401802106e-7,1.668298672893662e-8
91.44,91.43,0.19185050839238327,3.197783641596963e12,54.8692014106,9.176424901457224e-7,1.6724181627481206e-8
91.45,91.44,0.19203298183482392,3.197783641596963e12,54.7358624486,9.176764129957517e-7,1.6765542223026093e-8
91.46,91.45,0.19221590014348622,3.197783641596963e12,54.6026367947,9.177103087534679e-7,1.6807069449850184e-8
91.47,91.46,0.1923992651117217,3.197783641596963e12,54.4695245235,9.177441774420624e-7,1.684876424882535e-8
91.48,91.47,0.19258307854300663,3.197783641596963e12,54.3365257094,9.177780190847475e-7,1.689062756778311e-8
91.49,91.48,0.19276734225101824,3.197783641596963e12,54.2036404265,9.178118337047569e-7,1.693266036160998e-8
91.5,91.49,0.19295205805970947,3.197783641596963e12,54.0708687503,9.178456213253442e-7,1.6974863591779295e-8
91.51,91.5,0.19313722780338105,3.197783641596963e12,53.9382107557,9.178793819697871e-7,1.7017238227035345e-8
91.52,91.51,0.19332285332675792,3.197783641596963e12,53.8056665174,9.179131156613819e-7,1.7059785243335694e-8
91.53,91.52,0.1935089364850687,3.197783641596963e12,53.6732361111,9.17946822423449e-7,1.7102505623535732e-8
91.54,91.53,0.19369547914411867,3.197783641596963e12,53.5409196126,9.179805022793264e-7,1.714540035773488e-8
91.55,91.54,0.19388248318036871,3.197783641596963e12,53.4087170977,9.180141552523742e-7,1.718847044337464e-8
91.56,91.55,0.19406995048101594,3.197783641596963e12,53.2766286421,9.180477813659748e-7,1.723171688533834e-8
91.57,91.56,0.19425788294406826,3.197783641596963e12,53.1446543222,9.180813806435298e-7,1.7275140695759906e-8
91.58,91.57,0.1944462824784289,3.197783641596963e12,53.0127942144,9.181149531084614e-7,1.7318742894315718e-8
91.59,91.58,0.19463515100397308,3.197783641596963e12,52.8810483952,9.181484987842138e-7,1.7362524508261338e-8
91.6,91.59,0.1948244904516317,3.197783641596963e12,52.7494169415,9.18182017694251e-7,1.7406486572401936e-8
91.61,91.6,0.19501430276347292,3.197783641596963e12,52.6178999306,9.18215509862057e-7,1.7450630129160054e-8
91.62,91.61,0.19520458989278358,3.197783641596963e12,52.486497439,9.182489753111364e-7,1.7494956229044027e-8
91.63,91.62,0.19539535380415363,3.197783641596963e12,52.3552095446,9.182824140650148e-7,1.75394659299903e-8
91.64,91.63,0.19558659647356147,3.197783641596963e12,52.224036325,9.183158261472353e-7,1.7584160297997327e-8
91.65,91.64,0.19577831988845673,3.197783641596963e12,52.0929778578,9.183492115813678e-7,1.7629040407100884e-8
91.66,91.65,0.1959705260478461,3.197783641596963e12,51.9620342215,9.183825703909926e-7,1.767410733914261e-8
91.67,91.66,0.19616321696238345,3.197783641596963e12,51.8312054939,9.184159025997179e-7,1.7719362184385352e-8
91.68,91.67,0.19635639465445262,3.197783641596963e12,51.7004917538,9.184492082311686e-7,1.7764806041011444e-8
91.69,91.68,0.19655006115825707,3.197783641596963e12,51.5698930796,9.184824873089899e-7,1.7810440015675016e-8
91.7,91.69,0.19674421851991142,3.197783641596963e12,51.4394095502,9.18515739856846e-7,1.7856265223271303e-8
91.71,91.7,0.19693886879752776,3.197783641596963e12,51.3090412448,9.185489658984213e-7,1.790228278708118e-8
91.72,91.71,0.19713401406130762,3.197783641596963e12,51.1787882429,9.185821654574199e-7,1.7948493838848446e-8
91.73,91.72,0.1973296563936339,3.197783641596963e12,51.0486506232,9.18615338557566e-7,1.7994899519245753e-8
91.74,91.73,0.19752579788916136,3.197783641596963e12,50.9186284666,9.186484852226007e-7,1.8041500976900565e-8
91.75,91.74,0.19772244065491365,3.197783641596963e12,50.7887218522,9.186816054762871e-7,1.8088299369882505e-8
91.76,91.75,0.19791958681037206,3.197783641596963e12,50.6589308608,9.187146993424066e-7,1.8135295864550315e-8
91.77,91.76,0.19811723848757454,3.197783641596963e12,50.5292555723,9.187477668447588e-7,1.8182491636556266e-8
91.78,91.77,0.19831539783121085,3.197783641596963e12,50.3996960671,9.187808080071634e-7,1.822988787043354e-8
91.79,91.78,0.19851406699871602,3.197783641596963e12,50.2702524266,9.18813822853459e-7,1.8277485759496163e-8
91.8,91.79,0.19871324816037206,3.197783641596963e12,50.1409247319,9.188468114075021e-7,1.8325286506391963e-8
91.81,91.8,0.19891294349940455,3.197783641596963e12,50.0117130637,9.188797736931694e-7,1.8373291323230435e-8
91.82,91.81,0.1991131552120819,3.197783641596963e12,49.8826175039,9.189127097343566e-7,1.8421501431084942e-8
91.83,91.82,0.19931388550781703,3.197783641596963e12,49.753638134,9.189456195549728e-7,1.846991806066531e-8
91.84,91.83,0.19951513660926642,3.197783641596963e12,49.624775036,9.189785031789538e-7,1.8518542452077338e-8
91.85,91.84,0.19971691075243328,3.197783641596963e12,49.4960282926,9.190113606302481e-7,1.8567375854834935e-8
91.86,91.85,0.19991921018677278,3.197783641596963e12,49.3673979852,9.190441919328224e-7,1.861641952870081e-8
91.87,91.86,0.2001220371752928,3.197783641596963e12,49.2388841972,9.190769971106658e-7,1.86656747425428e-8
91.88,91.87,0.2003253939946623,3.197783641596963e12,49.1104870115,9.191097761877825e-7,1.8715142775361977e-8
91.89,91.88,0.2005292829353147,3.197783641596963e12,48.9822065103,9.19142529188194e-7,1.8764824916470766e-8
91.9,91.89,0.20073370630155793,3.197783641596963e12,48.854042778,9.191752561359416e-7,1.881472246448078e-8
91.91,91.9,0.20093866641168018,3.197783641596963e12,48.7259958974,9.192079570550838e-7,1.886483672885037e-8
91.92,91.91,0.201144165598059,3.197783641596963e12,48.5980659526,9.192406319696979e-7,1.891516902887199e-8
91.93,91.92,0.20135020620727553,3.197783641596963e12,48.4702530282,9.192732809038763e-7,1.8965720694072776e-8
91.94,91.93,0.20155679060022036,3.197783641596963e12,48.3425572073,9.19305903881731e-7,1.901649306509815e-8
91.95,91.94,0.20176392115221073,3.197783641596963e12,48.2149785749,9.1933850092739e-7,1.906748749248608e-8
91.96,91.95,0.20197160025310043,3.197783641596963e12,48.087517216,9.193710720650017e-7,1.9118705337507057e-8
91.97,91.96,0.20217983030739517,3.197783641596963e12,47.9601732154,9.194036173187283e-7,1.9170147972349443e-8
91.98,91.97,0.20238861373437148,3.197783641596963e12,47.8329466582,9.194361367127503e-7,1.9221816780027525e-8
91.99,91.98,0.2025979529681875,3.197783641596963e12,47.7058376299,9.194686302712661e-7,1.9273713154445945e-8
92.0,91.99,0.20280785045800861,3.197783641596963e12,47.578846216,9.195010980184898e-7,1.9325838500667052e-8
92.01,92.0,0.2030183086681182,3.197783641596963e12,47.4519725029,9.195335399786554e-7,1.9378194234653966e-8
92.02,92.01,0.20322933007804583,3.197783641596963e12,47.3252165766,9.195659561760085e-7,1.9430781783906063e-8
92.03,92.02,0.20344091718268162,3.197783641596963e12,47.1985785236,9.195983466348156e-7,1.948360258720509e-8
92.04,92.03,0.20365307249240402,3.197783641596963e12,47.07205843,9.196307113793577e-7,1.9536658095097406e-8
92.05,92.04,0.20386579853320091,3.197783641596963e12,46.9456563835,9.196630504339346e-7,1.9589949769179683e-8
92.06,92.05,0.20407909784679523,3.197783641596963e12,46.8193724711,9.196953638228593e-7,1.9643479083162763e-8
92.07,92.06,0.20429297299077206,3.197783641596963e12,46.6932067801,9.197276515704654e-7,1.9697247522576252e-8
92.08,92.07,0.20450742653870507,3.197783641596963e12,46.5671593978,9.197599137010958e-7,1.9751256585011896e-8
92.09,92.08,0.20472246108028386,3.197783641596963e12,46.4412304128,9.197921502391174e-7,1.980550777969067e-8
92.1,92.09,0.20493807922145005,3.197783641596963e12,46.3155335528,9.198243612089068e-7,1.985995389992218e-8
92.11,92.1,0.20515428358451995,3.197783641596963e12,46.1889363914,9.198565466348618e-7,1.9915083968162808e-8
92.12,92.11,0.2053710768083231,3.197783641596963e12,46.064153476,9.198887065413906e-7,1.9969729977142944e-8
92.13,92.12,0.20558846154833285,3.197783641596963e12,45.9386989638,9.199208409529219e-7,2.0024965044783387e-8
92.14,92.13,0.20580644047680624,3.197783641596963e12,45.8133632926,9.199529498938965e-7,2.0080449977408486e-8
92.15,92.14,0.20602501628291447,3.197783641596963e12,45.6881465511,9.199850333887722e-7,2.0136186359843097e-8
92.16,92.15,0.2062441916728849,3.197783641596963e12,45.5630488292,9.200170914620226e-7,2.0192175789439514e-8
92.17,92.16,0.20646396937014086,3.197783641596963e12,45.4380702175,9.200491241381352e-7,2.0248419876418692e-8
92.18,92.17,0.20668435211543765,3.197783641596963e12,45.3132108056,9.200811314416119e-7,2.0304920244757945e-8
92.19,92.18,0.20690534266701074,3.197783641596963e12,45.1884706841,9.201131133969748e-7,2.0361678531438454e-8
92.2,92.19,0.20712694380071475,3.197783641596963e12,45.0638499439,9.201450700287548e-7,2.0418696386887574e-8
92.21,92.2,0.20734915831016926,3.197783641596963e12,44.9393486765,9.201770013614996e-7,2.047597547497801e-8
92.22,92.21,0.2075719890069087,3.197783641596963e12,44.8149669725,9.202089074197733e-7,2.0533517473848527e-8
92.23,92.22,0.20779543872052506,3.197783641596963e12,44.6907049242,9.202407882281528e-7,2.0591324074860202e-8
92.24,92.23,0.20801951029882107,3.197783641596963e12,44.5665626228,9.202726438112304e-7,2.0649396984016537e-8
92.25,92.24,0.20824420660795914,3.197783641596963e12,44.442540161,9.203044741936118e-7,2.0707737920912396e-8
92.26,92.25,0.20846953053261588,3.197783641596963e12,44.3186376311,9.203362793999193e-7,2.076634861975283e-8
92.27,92.26,0.20869548497613197,3.197783641596963e12,44.1948551255,9.203680594547864e-7,2.082523082927232e-8
92.28,92.27,0.20892207286067394,3.197783641596963e12,44.0711927374,9.203998143828615e-7,2.088438631255345e-8
92.29,92.28,0.20914929712738595,3.197783641596963e12,43.9476505601,9.204315442088091e-7,2.0943816847503272e-8
92.3,92.29,0.20937716073655013,3.197783641596963e12,43.8242286871,9.20463248957305e-7,2.1003524226959194e-8
92.31,92.3,0.20960566666774946,3.197783641596963e12,43.7009272126,9.204949286530392e-7,2.1063510258602453e-8
92.32,92.31,0.20983481792002437,3.197783641596963e12,43.5777462297,9.205265833207169e-7,2.1123776765980175e-8
92.33,92.32,0.2100646175120449,3.197783641596963e12,43.4546858337,9.205582129850545e-7,2.1184325587072654e-8
92.34,92.33,0.21029506848226479,3.197783641596963e12,43.331746119,9.205898176707845e-7,2.1245158575945926e-8
92.35,92.34,0.21052617388909925,3.197783641596963e12,43.2089271802,9.206213974026493e-7,2.130627760238661e-8
92.36,92.35,0.21075793681108862,3.197783641596963e12,43.0862291132,9.206529522054073e-7,2.1367684551520753e-8
92.37,92.36,0.2109903603470683,3.197783641596963e12,42.9636520131,9.206844821038276e-7,2.1429381325011725e-8
92.38,92.37,0.21122344761634126,3.197783641596963e12,42.8411959759,9.207159871226959e-7,2.1491369840390027e-8
92.39,92.38,0.21145720175885868,3.197783641596963e12,42.7188610975,9.207474672868073e-7,2.1553652031717937e-8
92.4,92.39,0.21169162593538451,3.197783641596963e12,42.5966474744,9.207789226209704e-7,2.1616229849411174e-8
